COUNTY,REGION,GRDSPAN,PAIRCAMP,CAMPUS,DISTRICT,CAMPNAME,DISTNAME,GRDTYPE,CFLALTED,CNTYNAME,CFLCHART,PAIRNAME
031,01,'09 - 12, ,031913001,031913,SANTA MARIA H S,SANTA MARIA ISD,S,N,CAMERON,N, 
031,01,'11 - 12, ,031913005,031913,SANTA MARIA DAEP,SANTA MARIA ISD,S,N,CAMERON,N, 
031,01,'11 - 12, ,031913007,031913,SANTA MARIA ACADEMIC ACADEMY-OPTIONS CAMPUS (6-12),SANTA MARIA ISD,S,Y,CAMERON,N, 
031,01,'06 - 08, ,031913042,031913,SANTA MARIA MIDDLE,SANTA MARIA ISD,M,N,CAMERON,N, 
031,01,'PK - 05, ,031913101,031913,TONY GONZALEZ EL,SANTA MARIA ISD,E,N,CAMERON,N, 
031,01,'09 - 12, ,031914001,031914,SANTA ROSA H S,SANTA ROSA ISD,S,N,CAMERON,N, 
031,01,'06 - 08, ,031914041,031914,JO NELSON MIDDLE,SANTA ROSA ISD,M,N,CAMERON,N, 
031,01,'EE - 05, ,031914101,031914,ELMA E BARRERA EL,SANTA ROSA ISD,E,N,CAMERON,N, 
031,01,'09 - 12, ,031916001,031916,SOUTH TEXAS ISD WORLD SCHOLARS,SOUTH TEXAS ISD,S,N,CAMERON,N, 
031,01,'09 - 12, ,031916003,031916,SOUTH TEXAS ISD MEDICAL PROFESSIONS,SOUTH TEXAS ISD,S,N,CAMERON,N, 
031,01,'09 - 12, ,031916004,031916,SOUTH TEXAS ISD HEALTH PROFESSIONS,SOUTH TEXAS ISD,S,N,CAMERON,N, 
031,01,'09 - 12, ,031916005,031916,SOUTH TEXAS ISD SCIENCE ACADEMY,SOUTH TEXAS ISD,S,N,CAMERON,N, 
031,01,'06 - 10, ,031916009,031916,SOUTH TEXAS ISD VIRTUAL ACADEMY,SOUTH TEXAS ISD,B,N,CAMERON,N, 
031,01,'06 - 08, ,031916041,031916,SOUTH TEXAS ISD PREPARATORY ACADEMY,SOUTH TEXAS ISD,M,N,CAMERON,N, 
031,01,'06 - 08, ,031916042,031916,SOUTH TEXAS ISD RISING SCHOLARS ACADEMY,SOUTH TEXAS ISD,M,N,CAMERON,N, 
032,08,'09 - 12, ,032902002,032902,PITTSBURG H S,PITTSBURG ISD,S,N,CAMP,N, 
032,08,'07 - 08, ,032902041,032902,PITTSBURG J H,PITTSBURG ISD,M,N,CAMP,N, 
032,08,'02 - 04, ,032902103,032902,PITTSBURG EL,PITTSBURG ISD,E,N,CAMP,N, 
032,08,'EE - 01,'032902103,032902104,032902,PITTSBURG PRI,PITTSBURG ISD,E,N,CAMP,N,PITTSBURG EL
032,08,'05 - 06, ,032902105,032902,PITTSBURG INT,PITTSBURG ISD,M,N,CAMP,N, 
033,16,'PK - 12, ,033901001,033901,GROOM SCHOOL,GROOM ISD,B,N,CARSON,N, 
033,16,'09 - 12, ,033902001,033902,PANHANDLE H S,PANHANDLE ISD,S,N,CARSON,N, 
033,16,'06 - 08, ,033902041,033902,PANHANDLE J H,PANHANDLE ISD,M,N,CARSON,N, 
033,16,'EE - 05, ,033902101,033902,PANHANDLE EL,PANHANDLE ISD,E,N,CARSON,N, 
033,16,'07 - 12, ,033904001,033904,WHITE DEER H S,WHITE DEER ISD,S,N,CARSON,N, 
033,16,'PK - 06, ,033904102,033904,WHITE DEER EL,WHITE DEER ISD,E,N,CARSON,N, 
034,08,'09 - 12, ,034901001,034901,ATLANTA H S,ATLANTA ISD,S,N,CASS,N, 
034,08,'06 - 08, ,034901042,034901,ATLANTA MIDDLE,ATLANTA ISD,M,N,CASS,N, 
034,08,'03 - 05, ,034901106,034901,ATLANTA EL,ATLANTA ISD,E,N,CASS,N, 
034,08,'EE - 02,'034901106,034901107,034901,ATLANTA PRI,ATLANTA ISD,E,N,CASS,N,ATLANTA EL
034,08,'KG - 12, ,034902001,034902,AVINGER SCHOOL,AVINGER ISD,B,N,CASS,N, 
034,08,'09 - 12, ,034903001,034903,HUGHES SPRINGS H S,HUGHES SPRINGS ISD,S,N,CASS,N, 
034,08,'06 - 08, ,034903041,034903,HUGHES SPRINGS J H,HUGHES SPRINGS ISD,M,N,CASS,N, 
034,08,'EE - 05, ,034903101,034903,HUGHES SPRINGS EL,HUGHES SPRINGS ISD,E,N,CASS,N, 
034,08,'09 - 12, ,034905002,034905,LINDEN-KILDARE H S,LINDEN-KILDARE CISD,S,N,CASS,N, 
034,08,'06 - 08, ,034905041,034905,MAE LUSTER STEPHENS J H,LINDEN-KILDARE CISD,M,N,CASS,N, 
034,08,'PK - 05, ,034905102,034905,LINDEN EL,LINDEN-KILDARE CISD,E,N,CASS,N, 
034,08,'09 - 12, ,034906001,034906,MCLEOD H S,MCLEOD ISD,S,N,CASS,N, 
034,08,'05 - 08, ,034906041,034906,MCLEOD MIDDLE,MCLEOD ISD,M,N,CASS,N, 
034,08,'EE - 04, ,034906101,034906,MCLEOD EL,MCLEOD ISD,E,N,CASS,N, 
034,08,'09 - 12, ,034907001,034907,QUEEN CITY H S,QUEEN CITY ISD,S,N,CASS,N, 
034,08,'05 - 08, ,034907041,034907,MORRIS UPCHURCH MIDDLE,QUEEN CITY ISD,M,N,CASS,N, 
034,08,'EE - 04, ,034907101,034907,J K HILEMAN EL,QUEEN CITY ISD,E,N,CASS,N, 
034,08,'PK - 12, ,034909001,034909,BLOOMBURG SCHOOL,BLOOMBURG ISD,B,N,CASS,N, 
035,16,'09 - 12, ,035901001,035901,DIMMITT H S,DIMMITT ISD,S,N,CASTRO,N, 
035,16,'06 - 08, ,035901041,035901,DIMMITT MIDDLE,DIMMITT ISD,M,N,CASTRO,N, 
035,16,'PK - 05, ,035901102,035901,RICHARDSON EL,DIMMITT ISD,E,N,CASTRO,N, 
035,16,'PK - 12, ,035902001,035902,HART ISD,HART ISD,B,N,CASTRO,N, 
035,16,'PK - 12, ,035903001,035903,NAZARETH SCHOOL,NAZARETH ISD,B,N,CASTRO,N, 
036,04,'09 - 12, ,036901001,036901,ANAHUAC H S,ANAHUAC ISD,S,N,CHAMBERS,N, 
036,04,'06 - 08, ,036901041,036901,ANAHUAC MIDDLE,ANAHUAC ISD,M,N,CHAMBERS,N, 
036,04,'EE - 05, ,036901101,036901,ANAHUAC EL,ANAHUAC ISD,E,N,CHAMBERS,N, 
036,04,'09 - 12, ,036902001,036902,BARBERS HILL H S,BARBERS HILL ISD,S,N,CHAMBERS,N, 
036,04,'07 - 12, ,036902005,036902,ALTERNATIVE SCHOOL,BARBERS HILL ISD,S,N,CHAMBERS,N, 
036,04,'07 - 08, ,036902042,036902,BARBERS HILL MIDDLE NORTH,BARBERS HILL ISD,M,N,CHAMBERS,N, 
036,04,'07 - 08, ,036902043,036902,BARBERS HILL MIDDLE SOUTH,BARBERS HILL ISD,M,N,CHAMBERS,N, 
036,04,'04 - 06, ,036902044,036902,BARBERS HILL INT NORTH,BARBERS HILL ISD,E,N,CHAMBERS,N, 
036,04,'04 - 06, ,036902045,036902,BARBERS HILL INT SOUTH,BARBERS HILL ISD,E,N,CHAMBERS,N, 
036,04,'01 - 03, ,036902104,036902,BARBERS HILL EL NORTH,BARBERS HILL ISD,E,N,CHAMBERS,N, 
036,04,'01 - 03, ,036902105,036902,BARBERS HILL EL SOUTH,BARBERS HILL ISD,E,N,CHAMBERS,N, 
036,04,'EE - KG,'036902105,036902302,036902,EARLY CHILDHOOD CENTER,BARBERS HILL ISD,E,N,CHAMBERS,N,BARBERS HILL EL SOUTH
036,05,'09 - 12, ,036903001,036903,EAST CHAMBERS H S,EAST CHAMBERS ISD,S,N,CHAMBERS,N, 
036,05,'06 - 08, ,036903041,036903,EAST CHAMBERS J H,EAST CHAMBERS ISD,M,N,CHAMBERS,N, 
036,05,'03 - 05, ,036903101,036903,EAST CHAMBERS EL,EAST CHAMBERS ISD,E,N,CHAMBERS,N, 
036,05,'EE - 02,'036903101,036903103,036903,EAST CHAMBERS PRI,EAST CHAMBERS ISD,E,N,CHAMBERS,N,EAST CHAMBERS EL
037,07,'09 - 12, ,037901001,037901,ALTO H S,ALTO ISD,S,N,CHEROKEE,N, 
037,07,'05 - 08, ,037901041,037901,ALTO MIDDLE,ALTO ISD,M,N,CHEROKEE,N, 
037,07,'PK - 04, ,037901101,037901,ALTO EL,ALTO ISD,E,N,CHEROKEE,N, 
037,07,'09 - 12, ,037904002,037904,JACKSONVILLE H S,JACKSONVILLE ISD,S,N,CHEROKEE,N, 
037,07,'05 - 12, ,037904004,037904,COMPASS CENTER,JACKSONVILLE ISD,B,N,CHEROKEE,N, 
037,07,'07 - 08, ,037904042,037904,JACKSONVILLE MIDDLE,JACKSONVILLE ISD,M,N,CHEROKEE,N, 
037,07,'05 - 06, ,037904043,037904,NICHOLS INT,JACKSONVILLE ISD,M,N,CHEROKEE,N, 
037,07,'EE - 04, ,037904102,037904,EAST SIDE EL,JACKSONVILLE ISD,E,N,CHEROKEE,N, 
037,07,'EE - 04, ,037904103,037904,FRED DOUGLASS,JACKSONVILLE ISD,E,N,CHEROKEE,N, 
037,07,'PK - 04, ,037904104,037904,WEST SIDE EL,JACKSONVILLE ISD,E,N,CHEROKEE,N, 
037,07,'EE - 04, ,037904105,037904,JOE WRIGHT EL,JACKSONVILLE ISD,E,N,CHEROKEE,N, 
037,07,'09 - 12, ,037907002,037907,RUSK H S,RUSK ISD,S,N,CHEROKEE,N, 
037,07,'06 - 08, ,037907041,037907,RUSK J H,RUSK ISD,M,N,CHEROKEE,N, 
037,07,'04 - 05, ,037907100,037907,RUSK INT,RUSK ISD,E,N,CHEROKEE,N, 
037,07,'02 - 03, ,037907102,037907,RUSK EL,RUSK ISD,E,N,CHEROKEE,N, 
037,07,'EE - 01,'037907102,037907103,037907,GW BRADFORD PRI,RUSK ISD,E,N,CHEROKEE,N,RUSK EL
037,07,'PK - 12, ,037908001,037908,NEW SUMMERFIELD SCHOOL,NEW SUMMERFIELD ISD,B,N,CHEROKEE,N, 
037,07,'PK - 12, ,037909001,037909,WELLS SCHOOL,WELLS ISD,B,N,CHEROKEE,N, 
038,16,'09 - 12, ,038901001,038901,CHILDRESS H S,CHILDRESS ISD,S,N,CHILDRESS,N, 
038,16,'06 - 08, ,038901041,038901,CHILDRESS J H,CHILDRESS ISD,M,N,CHILDRESS,N, 
038,16,'EE - 05, ,038901102,038901,CHILDRESS EL,CHILDRESS ISD,E,N,CHILDRESS,N, 
039,09,'09 - 12, ,039902001,039902,HENRIETTA H S,HENRIETTA ISD,S,N,CLAY,N, 
039,09,'06 - 08, ,039902041,039902,HENRIETTA MIDDLE,HENRIETTA ISD,M,N,CLAY,N, 
039,09,'EE - 05, ,039902101,039902,HENRIETTA EL,HENRIETTA ISD,E,N,CLAY,N, 
039,09,'07 - 12, ,039903001,039903,PETROLIA JUNIOR HIGH/HIGH SCHOOL,PETROLIA CISD,S,N,CLAY,N, 
039,09,'PK - 06, ,039903101,039903,PETROLIA EL,PETROLIA CISD,E,N,CLAY,N, 
039,09,'PK - 12, ,039904001,039904,BELLEVUE SCHOOL,BELLEVUE ISD,B,N,CLAY,N, 
039,09,'EE - 12, ,039905001,039905,MIDWAY SCHOOL,MIDWAY ISD,B,N,CLAY,N, 
040,17,'PK - 12, ,040901001,040901,MORTON SCHOOL,MORTON ISD,B,N,COCHRAN,N, 
040,17,'PK - 12, ,040902001,040902,WHITEFACE SCHOOL,WHITEFACE CISD,B,N,COCHRAN,N, 
041,15,'EE - 12, ,041901001,041901,BRONTE ISD,BRONTE ISD,B,N,COKE,N, 
041,15,'PK - 12, ,041902001,041902,ROBERT LEE SCHOOL,ROBERT LEE ISD,B,N,COKE,N, 
041,15,'07 - 07, ,041902005,041902,FAIRVIEW DAEP,ROBERT LEE ISD,M,N,COKE,N, 
041,15,'EE - EE, ,041902102,041902,VERIBEST SPECIAL PROGRAMS,ROBERT LEE ISD,E,N,COKE,N, 
041,15,'05 - 08, ,041902180,041902,WALL SP PROG,ROBERT LEE ISD,M,N,COKE,N, 
041,15,'11 - 11, ,041902195,041902,FAIRVIEW SPECIAL PROGRAMS,ROBERT LEE ISD,S,N,COKE,N, 
042,15,'09 - 12, ,042901001,042901,COLEMAN H S,COLEMAN ISD,S,N,COLEMAN,N, 
042,15,'05 - 08, ,042901041,042901,COLEMAN J H,COLEMAN ISD,M,N,COLEMAN,N, 
042,15,'PK - 04, ,042901102,042901,COLEMAN EL,COLEMAN ISD,E,N,COLEMAN,N, 
042,15,'07 - 12, ,042903001,042903,SANTA ANNA SECONDARY,SANTA ANNA ISD,S,N,COLEMAN,N, 
042,15,'PK - 06, ,042903101,042903,SANTA ANNA EL,SANTA ANNA ISD,E,N,COLEMAN,N, 
042,15,'PK - 12, ,042905001,042905,PANTHER CREEK SCHOOL,PANTHER CREEK CISD,B,N,COLEMAN,N, 
043,10,'KG - 12, ,043801001,043801,IMAGINE INTERNATIONAL ACADEMY OF NORTH TEXAS,IMAGINE INTERNATIONAL ACADEMY OF NORTH TEXAS,B,N,COLLIN,Y, 
043,10,'KG - 05, ,043802101,043802,LONE STAR LANGUAGE ACADEMY,LONE STAR LANGUAGE ACADEMY,E,N,COLLIN,Y, 
043,10,'09 - 12, ,043901001,043901,ALLEN H S,ALLEN ISD,S,N,COLLIN,N, 
043,10,'09 - 09, ,043901002,043901,LOWERY FRESHMAN CENTER,ALLEN ISD,S,N,COLLIN,N, 
043,10,'09 - 12, ,043901003,043901,COLLIN CO J J A E P,ALLEN ISD,S,N,COLLIN,N, 
043,10,'07 - 08, ,043901042,043901,W E PETE FORD MIDDLE,ALLEN ISD,M,N,COLLIN,N, 
043,10,'07 - 08, ,043901043,043901,WALTER & LOIS CURTIS MIDDLE,ALLEN ISD,M,N,COLLIN,N, 
043,10,'07 - 08, ,043901044,043901,ERECKSON MIDDLE,ALLEN ISD,M,N,COLLIN,N, 
043,10,'EE - 06, ,043901101,043901,D L ROUNTREE EL,ALLEN ISD,E,N,COLLIN,N, 
043,10,'KG - 06, ,043901102,043901,ALTON BOYD EL,ALLEN ISD,E,N,COLLIN,N, 
043,10,'KG - 06, ,043901104,043901,GENE M REED EL,ALLEN ISD,E,N,COLLIN,N, 
043,10,'KG - 06, ,043901105,043901,ALVIS C STORY EL,ALLEN ISD,E,N,COLLIN,N, 
043,10,'KG - 06, ,043901106,043901,MAX O VAUGHAN EL,ALLEN ISD,E,N,COLLIN,N, 
043,10,'KG - 06, ,043901107,043901,FLOSSIE FLOYD GREEN EL,ALLEN ISD,E,N,COLLIN,N, 
043,10,'KG - 06, ,043901108,043901,FRANCES E NORTON EL,ALLEN ISD,E,N,COLLIN,N, 
043,10,'KG - 06, ,043901109,043901,GEORGE J ANDERSON EL,ALLEN ISD,E,N,COLLIN,N, 
043,10,'KG - 06, ,043901110,043901,BOLIN EL,ALLEN ISD,E,N,COLLIN,N, 
043,10,'KG - 06, ,043901111,043901,KERR EL,ALLEN ISD,E,N,COLLIN,N, 
043,10,'KG - 06, ,043901112,043901,JAMES AND MARGIE MARION EL,ALLEN ISD,E,N,COLLIN,N, 
043,10,'KG - 06, ,043901113,043901,DR E T BOON EL,ALLEN ISD,E,N,COLLIN,N, 
043,10,'KG - 06, ,043901114,043901,CARLENA CHANDLER EL,ALLEN ISD,E,N,COLLIN,N, 
043,10,'KG - 06, ,043901115,043901,MARY EVANS EL,ALLEN ISD,E,N,COLLIN,N, 
043,10,'KG - 06, ,043901116,043901,DAVID AND LYNDA OLSON EL,ALLEN ISD,E,N,COLLIN,N, 
043,10,'EE - 06, ,043901117,043901,BEVERLY CHEATHAM EL,ALLEN ISD,E,N,COLLIN,N, 
043,10,'KG - 06, ,043901118,043901,LOIS LINDSEY EL,ALLEN ISD,E,N,COLLIN,N, 
043,10,'KG - 06, ,043901119,043901,JENNY PRESTON EL,ALLEN ISD,E,N,COLLIN,N, 
043,10,'09 - 12, ,043902001,043902,ANNA H S,ANNA ISD,S,N,COLLIN,N, 
043,10,'06 - 12, ,043902005,043902,ANNA ISD DAEP,ANNA ISD,B,N,COLLIN,N, 
043,10,'06 - 08, ,043902041,043902,ANNA MIDDLE,ANNA ISD,M,N,COLLIN,N, 
043,10,'EE - 05, ,043902101,043902,JOE K BRYANT EL,ANNA ISD,E,N,COLLIN,N, 
043,10,'EE - 05, ,043902103,043902,SUE EVELYN RATTAN EL,ANNA ISD,E,N,COLLIN,N, 
043,10,'EE - 05, ,043902105,043902,JUDITH L HARLOW EL,ANNA ISD,E,N,COLLIN,N, 
043,10,'EE - 05, ,043902107,043902,ROSAMOND-SHERLEY EL,ANNA ISD,E,N,COLLIN,N, 
043,10,'09 - 11, ,043902197,043902,SPECIAL PROG CTR/J J A E P,ANNA ISD,S,N,COLLIN,N, 
043,10,'09 - 12, ,043903001,043903,CELINA H S,CELINA ISD,S,N,COLLIN,N, 
043,10,'09 - 12, ,043903002,043903,COLLIN CO J J A E P,CELINA ISD,S,N,COLLIN,N, 
043,10,'06 - 08, ,043903041,043903,JERRY & LINDA MOORE MIDDLE,CELINA ISD,M,N,COLLIN,N, 
043,10,'01 - 05, ,043903101,043903,MARCY B LYKINS EL,CELINA ISD,E,N,COLLIN,N, 
043,10,'EE - KG,'043903104,043903103,043903,CELINA PRI,CELINA ISD,E,N,COLLIN,N,O'DELL EL
043,10,'01 - 05, ,043903104,043903,O'DELL EL,CELINA ISD,E,N,COLLIN,N, 
043,10,'09 - 12, ,043904001,043904,FARMERSVILLE H S,FARMERSVILLE ISD,S,N,COLLIN,N, 
043,10,'07 - 08, ,043904041,043904,FARMERSVILLE J H,FARMERSVILLE ISD,M,N,COLLIN,N, 
043,10,'EE - 02,'043904102,043904101,043904,TATUM EL,FARMERSVILLE ISD,E,N,COLLIN,N,FARMERSVILLE INT
043,10,'03 - 06, ,043904102,043904,FARMERSVILLE INT,FARMERSVILLE ISD,E,N,COLLIN,N, 
043,10,'09 - 12, ,043905001,043905,FRISCO H S,FRISCO ISD,S,N,COLLIN,N, 
043,10,'09 - 12, ,043905002,043905,CENTENNIAL H S,FRISCO ISD,S,N,COLLIN,N, 
043,10,'10 - 12, ,043905003,043905,COLLIN CO J J A E P,FRISCO ISD,S,N,COLLIN,N, 
043,10,'09 - 12, ,043905005,043905,WAKELAND H S,FRISCO ISD,S,N,COLLIN,N, 
043,10,'09 - 12, ,043905006,043905,LIBERTY H S,FRISCO ISD,S,N,COLLIN,N, 
043,10,'09 - 12, ,043905007,043905,HERITAGE H S,FRISCO ISD,S,N,COLLIN,N, 
043,10,'09 - 12, ,043905008,043905,LONE STAR H S,FRISCO ISD,S,N,COLLIN,N, 
043,10,'09 - 12, ,043905009,043905,INDEPENDENCE H S,FRISCO ISD,S,N,COLLIN,N, 
043,10,'09 - 12, ,043905010,043905,REEDY H S,FRISCO ISD,S,N,COLLIN,N, 
043,10,'09 - 12, ,043905011,043905,LEBANON TRAIL H S,FRISCO ISD,S,N,COLLIN,N, 
043,10,'09 - 12, ,043905012,043905,MEMORIAL H S,FRISCO ISD,S,N,COLLIN,N, 
043,10,'09 - 11, ,043905013,043905,EMERSON H S,FRISCO ISD,S,N,COLLIN,N, 
043,10,'09 - 11, ,043905014,043905,PANTHER CREEK H S,FRISCO ISD,S,N,COLLIN,N, 
043,10,'06 - 08, ,043905041,043905,STALEY MIDDLE,FRISCO ISD,M,N,COLLIN,N, 
043,10,'06 - 08, ,043905043,043905,CLARK MIDDLE,FRISCO ISD,M,N,COLLIN,N, 
043,10,'06 - 08, ,043905044,043905,PIONEER HERITAGE MIDDLE,FRISCO ISD,M,N,COLLIN,N, 
043,10,'06 - 08, ,043905045,043905,WESTER MIDDLE,FRISCO ISD,M,N,COLLIN,N, 
043,10,'06 - 08, ,043905046,043905,GRIFFIN MIDDLE,FRISCO ISD,M,N,COLLIN,N, 
043,10,'06 - 08, ,043905047,043905,ROACH MIDDLE,FRISCO ISD,M,N,COLLIN,N, 
043,10,'06 - 08, ,043905048,043905,FOWLER MIDDLE,FRISCO ISD,M,N,COLLIN,N, 
043,10,'06 - 08, ,043905049,043905,STAFFORD MIDDLE,FRISCO ISD,M,N,COLLIN,N, 
043,10,'06 - 08, ,043905050,043905,SCOGGINS MIDDLE,FRISCO ISD,M,N,COLLIN,N, 
043,10,'06 - 08, ,043905051,043905,HUNT MIDDLE,FRISCO ISD,M,N,COLLIN,N, 
043,10,'06 - 08, ,043905052,043905,MAUS MIDDLE,FRISCO ISD,M,N,COLLIN,N, 
043,10,'06 - 08, ,043905053,043905,COBB MIDDLE,FRISCO ISD,M,N,COLLIN,N, 
043,10,'06 - 08, ,043905054,043905,VANDEVENTER MIDDLE,FRISCO ISD,M,N,COLLIN,N, 
043,10,'06 - 08, ,043905055,043905,TRENT MIDDLE,FRISCO ISD,M,N,COLLIN,N, 
043,10,'06 - 08, ,043905056,043905,PEARSON MIDDLE,FRISCO ISD,M,N,COLLIN,N, 
043,10,'06 - 08, ,043905057,043905,NELSON MIDDLE,FRISCO ISD,M,N,COLLIN,N, 
043,10,'06 - 08, ,043905058,043905,LAWLER MIDDLE,FRISCO ISD,M,N,COLLIN,N, 
043,10,'KG - 05, ,043905102,043905,ROGERS EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'KG - 05, ,043905103,043905,CURTSINGER EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'KG - 05, ,043905104,043905,SMITH EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'KG - 05, ,043905105,043905,ANDERSON EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'PK - 05, ,043905106,043905,CHRISTIE EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'KG - 05, ,043905107,043905,FISHER EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'KG - 05, ,043905108,043905,BRIGHT ACAD,FRISCO ISD,E,N,COLLIN,N, 
043,10,'KG - 05, ,043905109,043905,BORCHARDT EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'EE - 05, ,043905110,043905,SHAWNEE TRAIL EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'KG - 05, ,043905111,043905,SPEARS EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'KG - 05, ,043905112,043905,SPARKS EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'EE - 05, ,043905113,043905,GUNSTREAM EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'KG - 05, ,043905114,043905,RIDDLE EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'KG - 05, ,043905115,043905,BOALS EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'KG - 05, ,043905116,043905,ISBELL EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'EE - 05, ,043905117,043905,PINK EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'KG - 05, ,043905118,043905,BLEDSOE EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'KG - 05, ,043905119,043905,ASHLEY EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'KG - 05, ,043905120,043905,OGLE EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'KG - 05, ,043905121,043905,CORBELL EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'KG - 05, ,043905122,043905,SEM EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'KG - 05, ,043905123,043905,TAYLOR EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'KG - 05, ,043905124,043905,MOONEYHAM EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'KG - 05, ,043905125,043905,ROBERTSON EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'KG - 05, ,043905126,043905,ELLIOTT EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'PK - 05, ,043905127,043905,CARROLL EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'KG - 05, ,043905128,043905,TADLOCK EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'KG - 05, ,043905129,043905,ALLEN EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'EE - 05, ,043905130,043905,SONNTAG EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'EE - 05, ,043905131,043905,PUREFOY EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'KG - 05, ,043905132,043905,COMSTOCK EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'EE - 05, ,043905133,043905,PHILLIPS EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'KG - 05, ,043905134,043905,NICHOLS EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'EE - PK,'043905000,043905135,043905,EARLY CHILDHOOD SCHOOL,FRISCO ISD,E,N,COLLIN,N,FRISCO ISD
043,10,'EE - 05, ,043905136,043905,NEWMAN EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'KG - 05, ,043905137,043905,SCOTT EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'EE - 05, ,043905138,043905,MCSPEDDEN EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'EE - 05, ,043905139,043905,HOSP EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'KG - 05, ,043905140,043905,NORRIS EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'KG - 05, ,043905141,043905,MILLER EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'KG - 05, ,043905142,043905,VAUGHN EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'KG - 05, ,043905143,043905,TALLEY EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'KG - 05, ,043905144,043905,LISCANO EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'KG - 05, ,043905145,043905,MINETT EL,FRISCO ISD,E,N,COLLIN,N, 
043,10,'09 - 12, ,043907002,043907,MCKINNEY H S,MCKINNEY ISD,S,N,COLLIN,N, 
043,10,'09 - 12, ,043907004,043907,MCKINNEY NORTH H S,MCKINNEY ISD,S,N,COLLIN,N, 
043,10,'10 - 12, ,043907005,043907,SERENITY HIGH,MCKINNEY ISD,S,Y,COLLIN,N, 
043,10,'05 - 12, ,043907006,043907,COUNTY RESIDENTIAL CENTER,MCKINNEY ISD,B,Y,COLLIN,N, 
043,10,'09 - 12, ,043907007,043907,MCKINNEY BOYD H S,MCKINNEY ISD,S,N,COLLIN,N, 
043,10,'06 - 08, ,043907041,043907,FAUBION MIDDLE,MCKINNEY ISD,M,N,COLLIN,N, 
043,10,'06 - 08, ,043907043,043907,DOWELL MIDDLE,MCKINNEY ISD,M,N,COLLIN,N, 
043,10,'06 - 08, ,043907044,043907,SCOTT MORGAN JOHNSON MIDDLE,MCKINNEY ISD,M,N,COLLIN,N, 
043,10,'06 - 08, ,043907045,043907,LEONARD EVANS JR MIDDLE,MCKINNEY ISD,M,N,COLLIN,N, 
043,10,'06 - 08, ,043907046,043907,DR JACK COCKRILL MIDDLE,MCKINNEY ISD,M,N,COLLIN,N, 
043,10,'KG - 05, ,043907102,043907,FINCH EL,MCKINNEY ISD,E,N,COLLIN,N, 
043,10,'KG - 05, ,043907104,043907,WEBB EL,MCKINNEY ISD,E,N,COLLIN,N, 
043,10,'KG - 05, ,043907105,043907,BURKS EL,MCKINNEY ISD,E,N,COLLIN,N, 
043,10,'KG - 05, ,043907107,043907,CALDWELL EL,MCKINNEY ISD,E,N,COLLIN,N, 
043,10,'EE - 05, ,043907108,043907,VALLEY CREEK EL,MCKINNEY ISD,E,N,COLLIN,N, 
043,10,'KG - 05, ,043907109,043907,GLEN OAKS EL,MCKINNEY ISD,E,N,COLLIN,N, 
043,10,'KG - 05, ,043907111,043907,SLAUGHTER EL,MCKINNEY ISD,E,N,COLLIN,N, 
043,10,'KG - 05, ,043907112,043907,REUBEN JOHNSON EL,MCKINNEY ISD,E,N,COLLIN,N, 
