Region Code,TEA Region,County Number,County Name,ethnicity,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
16,Amarillo,117,HUTCHINSON,Hispanic,75,69,0.92,62,0.83,1,0.01,54,0.72,3,0.04,37,0.49,40,0.53,6,0.08,10,0.13
16,Amarillo,117,HUTCHINSON,White,229,209,0.91,199,0.87,9,0.04,173,0.76,32,0.14,94,0.41,126,0.55,7,0.03,59,0.26
16,Amarillo,117,HUTCHINSON,Other Ethnicities,13,11,0.85,10,0.77,1,0.08,8,0.62,2,0.15,5,0.38,7,0.54,1,0.08,2,0.15
16,Amarillo,148,LIPSCOMB,White,36,32,0.89,32,0.89, -   ,0.00,29,0.81,8,0.22,6,0.17,14,0.39, -   ,0.00,6,0.17
16,Amarillo,148,LIPSCOMB,Other Ethnicities,26,25,0.96,25,0.96, -   ,0.00,23,0.88,4,0.15,9,0.35,13,0.50, -   ,0.00,4,0.15
16,Amarillo,171,MOORE,Hispanic,198,181,0.91,176,0.89,10,0.05,148,0.75,12,0.06,90,0.45,102,0.52,9,0.05,43,0.22
16,Amarillo,171,MOORE,Other Ethnicities,121,115,0.95,113,0.93,2,0.02,104,0.86,30,0.25,46,0.38,76,0.63,1,0.01,39,0.32
16,Amarillo,179,OCHILTREE,Hispanic,90,83,0.92,64,0.71,19,0.21,72,0.80,8,0.09,26,0.29,34,0.38,1,0.01,10,0.11
16,Amarillo,179,OCHILTREE,Other Ethnicities,65,59,0.91,55,0.85,5,0.08,55,0.85,14,0.22,23,0.35,37,0.57,1,0.02,17,0.26
16,Amarillo,180,OLDHAM,White,63,59,0.94,58,0.92,3,0.05,48,0.76,16,0.25,19,0.30,35,0.56,1,0.02,12,0.19
16,Amarillo,180,OLDHAM,Other Ethnicities,25,23,0.92,21,0.84,1,0.04,18,0.72,2,0.08,13,0.52,15,0.60,2,0.08, -   ,0.00
16,Amarillo,185,PARMER,Hispanic,129,122,0.95,112,0.87,3,0.02,97,0.75,25,0.19,52,0.40,77,0.60,4,0.03,36,0.28
16,Amarillo,185,PARMER,White,54,53,0.98,51,0.94, -   ,0.00,47,0.87,18,0.33,18,0.33,36,0.67, -   ,0.00,24,0.44
16,Amarillo,188,POTTER,African American,231,220,0.95,189,0.82,28,0.12,161,0.70,34,0.15,96,0.42,130,0.56,9,0.04,29,0.13
16,Amarillo,188,POTTER,Hispanic,897,841,0.94,701,0.78,116,0.13,628,0.70,66,0.07,345,0.38,411,0.46,33,0.04,104,0.12
16,Amarillo,188,POTTER,White,1261,1208,0.96,1113,0.88,57,0.05,1034,0.82,254,0.20,558,0.44,812,0.64,60,0.05,368,0.29
16,Amarillo,188,POTTER,Others,50,47,0.94,44,0.88,1,0.02,41,0.82,13,0.26,25,0.50,38,0.76,4,0.08,20,0.40
16,Amarillo,191,RANDALL,African American,14,12,0.86,12,0.86, -   ,0.00,11,0.79,4,0.29,8,0.57,12,0.86,2,0.14,5,0.36
16,Amarillo,191,RANDALL,Hispanic,89,85,0.96,82,0.92,3,0.03,70,0.79,10,0.11,45,0.51,55,0.62,4,0.04,19,0.21
16,Amarillo,191,RANDALL,White,558,533,0.96,508,0.91,8,0.01,456,0.82,175,0.31,204,0.37,379,0.68,25,0.04,191,0.34
16,Amarillo,191,RANDALL,Others,12,10,0.83,10,0.83, -   ,0.00,7,0.58, -   ,0.00,6,0.50,6,0.50,1,0.08,2,0.17
16,Amarillo,197,ROBERTS,All Ethnicities,14,14,1.00,14,1.00, -   ,0.00,11,0.79,2,0.14,5,0.36,7,0.50, -   ,0.00,2,0.14
16,Amarillo,211,SHERMAN,Hispanic,31,28,0.90,27,0.87,1,0.03,22,0.71,3,0.10,7,0.23,10,0.32,2,0.06,4,0.13
16,Amarillo,211,SHERMAN,Other Ethnicities,29,28,0.97,26,0.90, -   ,0.00,19,0.66,7,0.24,6,0.21,13,0.45,1,0.03,7,0.24
16,Amarillo,219,SWISHER,White,48,45,0.94,46,0.96, -   ,0.00,45,0.94,20,0.42,13,0.27,33,0.69,1,0.02,16,0.33
16,Amarillo,219,SWISHER,Other Ethnicities,51,49,0.96,46,0.90,3,0.06,40,0.78,7,0.14,10,0.20,17,0.33,1,0.02,3,0.06
16,Amarillo,242,WHEELER,White,48,46,0.96,43,0.90,1,0.02,41,0.85,10,0.21,20,0.42,30,0.63, -   ,0.00,9,0.19
16,Amarillo,242,WHEELER,Other Ethnicities,33,29,0.88,26,0.79,3,0.09,22,0.67,7,0.21,5,0.15,12,0.36, -   ,0.00,4,0.12
17,Lubbock,9,BAILEY,Hispanic,64,61,0.95,56,0.88,5,0.08,51,0.80,8,0.13,16,0.25,24,0.38,1,0.02,11,0.17
17,Lubbock,9,BAILEY,Other Ethnicities,30,28,0.93,26,0.87,3,0.10,26,0.87,11,0.37,5,0.17,16,0.53,1,0.03,9,0.30
17,Lubbock,17,BORDEN,All Ethnicities,16,16,1.00,16,1.00, -   ,0.00,16,1.00,7,0.44,7,0.44,14,0.88, -   ,0.00,11,0.69
17,Lubbock,40,COCHRAN,White,30,27,0.90,25,0.83,1,0.03,26,0.87,6,0.20,12,0.40,18,0.60, -   ,0.00,10,0.33
17,Lubbock,40,COCHRAN,Other Ethnicities,32,32,1.00,28,0.88,2,0.06,26,0.81,1,0.03,13,0.41,14,0.44, -   ,0.00,6,0.19
17,Lubbock,51,COTTLE,All Ethnicities,22,22,1.00,21,1.00, -   , -   ,18,0.82,1,0.05,9,0.41,10,0.45, -   , -   ,3,0.14
17,Lubbock,54,CROSBY,Hispanic,69,68,0.99,64,0.93,3,0.04,53,0.77,9,0.13,18,0.26,27,0.39,1,0.01,11,0.16
17,Lubbock,54,CROSBY,Other Ethnicities,28,27,0.96,27,0.96, -   ,0.00,24,0.86,7,0.25,11,0.39,18,0.64,1,0.04,9,0.32
17,Lubbock,58,DAWSON,Hispanic,110,100,0.91,88,0.80,16,0.15,77,0.70,4,0.04,32,0.29,36,0.33,1,0.01,7,0.06
17,Lubbock,58,DAWSON,Other Ethnicities,74,68,0.92,66,0.89,2,0.03,59,0.80,19,0.26,18,0.24,37,0.50,1,0.01,19,0.26
17,Lubbock,63,DICKENS,All Ethnicities,30,30,1.00,30,1.00, -   ,0.00,25,0.83,6,0.20,10,0.33,16,0.53, -   ,0.00,7,0.23
17,Lubbock,77,FLOYD,Hispanic,78,74,0.95,66,0.85,7,0.09,54,0.69,11,0.14,26,0.33,37,0.47,1,0.01,9,0.12
17,Lubbock,77,FLOYD,Other Ethnicities,49,48,0.98,46,0.94, -   ,0.00,43,0.88,19,0.39,14,0.29,33,0.67,1,0.02,18,0.37
17,Lubbock,83,GAINES,White,109,103,0.95,98,0.90, -   ,0.00,93,0.85,30,0.28,26,0.24,56,0.51,1,0.01,37,0.34
17,Lubbock,83,GAINES,Other Ethnicities,101,96,0.95,92,0.91,3,0.03,86,0.85,10,0.10,27,0.27,37,0.37,1,0.01,12,0.12
17,Lubbock,85,GARZA,Hispanic,42,40,0.95,37,0.88,2,0.05,32,0.76,6,0.14,12,0.29,18,0.43, -   ,0.00,4,0.10
17,Lubbock,85,GARZA,White,40,39,0.98,39,0.98,1,0.03,34,0.85,14,0.35,14,0.35,28,0.70, -   ,0.00,11,0.28
17,Lubbock,85,GARZA,Other Ethnicities,8,8,1.00,8,1.00, -   ,0.00,7,0.88,2,0.25,3,0.38,5,0.63,1,0.13,1,0.13
17,Lubbock,95,HALE,Hispanic,400,382,0.96,321,0.80,51,0.13,283,0.71,68,0.17,103,0.26,171,0.43,11,0.03,51,0.13
17,Lubbock,95,HALE,White,162,151,0.93,137,0.85,9,0.06,135,0.83,64,0.40,48,0.30,112,0.69,4,0.02,67,0.41
17,Lubbock,95,HALE,Other Ethnicities,40,37,0.93,25,0.63,9,0.23,25,0.63,7,0.18,14,0.35,21,0.53,2,0.05,3,0.08
17,Lubbock,110,HOCKLEY,Hispanic,178,173,0.97,148,0.83,18,0.10,130,0.73,10,0.06,77,0.43,87,0.49,2,0.01,26,0.15
17,Lubbock,110,HOCKLEY,White,167,163,0.98,152,0.91,6,0.04,148,0.89,32,0.19,83,0.50,115,0.69,2,0.01,54,0.32
17,Lubbock,110,HOCKLEY,Other Ethnicities,22,21,0.95,18,0.82,2,0.09,15,0.68, -   ,0.00,14,0.64,14,0.64,1,0.05,6,0.27
17,Lubbock,140,LAMB,Hispanic,166,160,0.96,133,0.80,16,0.10,115,0.69,11,0.07,47,0.28,58,0.35,2,0.01,22,0.13
17,Lubbock,140,LAMB,White,76,74,0.97,71,0.93,2,0.03,68,0.89,27,0.36,30,0.39,57,0.75, -   ,0.00,29,0.38
17,Lubbock,140,LAMB,Other Ethnicities,12,12,1.00,10,0.83,1,0.08,8,0.67,3,0.25,7,0.58,10,0.83,2,0.17,2,0.17
17,Lubbock,152,LUBBOCK,African American,372,336,0.90,292,0.78,37,0.10,242,0.65,53,0.14,87,0.23,140,0.38,10,0.03,27,0.07
17,Lubbock,152,LUBBOCK,Hispanic,1361,1284,0.94,1131,0.83,111,0.08,919,0.68,125,0.09,422,0.31,547,0.40,37,0.03,114,0.08
17,Lubbock,152,LUBBOCK,White,1396,1350,0.97,1266,0.91,47,0.03,1188,0.85,449,0.32,463,0.33,912,0.65,43,0.03,448,0.32
17,Lubbock,152,LUBBOCK,Others,56,51,0.91,47,0.84,3,0.05,48,0.86,22,0.39,12,0.21,34,0.61,1,0.02,23,0.41
17,Lubbock,153,LYNN,Hispanic,74,69,0.93,63,0.85,8,0.11,59,0.80,6,0.08,16,0.22,22,0.30,3,0.04,5,0.07
17,Lubbock,153,LYNN,Other Ethnicities,47,42,0.89,42,0.89,1,0.02,38,0.81,14,0.30,15,0.32,29,0.62,1,0.02,13,0.28
17,Lubbock,223,TERRY,Hispanic,115,109,0.95,102,0.89,10,0.09,82,0.71,9,0.08,32,0.28,41,0.36, -   ,0.00,10,0.09
17,Lubbock,223,TERRY,Other Ethnicities,56,54,0.96,50,0.89,3,0.05,49,0.88,19,0.34,23,0.41,42,0.75,2,0.04,17,0.30
17,Lubbock,251,YOAKUM,Hispanic,73,72,0.99,68,0.93,2,0.03,62,0.85,11,0.15,20,0.27,31,0.42, -   ,0.00,14,0.19
17,Lubbock,251,YOAKUM,Other Ethnicities,50,46,0.92,45,0.90, -   ,0.00,44,0.88,15,0.30,21,0.42,36,0.72, -   ,0.00,24,0.48
17,Others,999,Other Counties,All Ethnicities,21,21,1.00,20,0.95,1,0.05,18,0.86,6,0.29,7,0.33,13,0.62, -   ,0.00,9,0.43
18,Midland,2,ANDREWS,Hispanic,125,122,0.98,105,0.84,15,0.12,99,0.79,9,0.07,40,0.32,49,0.39,1,0.01,13,0.10
18,Midland,2,ANDREWS,Other Ethnicities,86,83,0.97,78,0.91,3,0.03,66,0.77,17,0.20,22,0.26,39,0.45,2,0.02,16,0.19
18,Midland,22,BREWSTER,Hispanic,53,48,0.91,43,0.81,2,0.04,36,0.68,18,0.34,9,0.17,27,0.51,2,0.04,8,0.15
18,Midland,22,BREWSTER,Other Ethnicities,30,29,0.97,25,0.83,1,0.03,26,0.87,14,0.47,5,0.17,19,0.63,1,0.03,6,0.20
18,Midland,52,CRANE,Hispanic,41,38,0.93,32,0.78,8,0.20,31,0.76,7,0.17,10,0.24,17,0.41, -   ,0.00,6,0.15
18,Midland,52,CRANE,Other Ethnicities,30,30,1.00,28,0.93,2,0.07,24,0.80,11,0.37,13,0.43,24,0.80,2,0.07,12,0.40
18,Midland,55,CULBERSON,Hispanic,39,37,0.95,37,0.95, -   ,0.00,32,0.82,11,0.28,5,0.13,16,0.41, -   ,0.00,8,0.21
18,Midland,55,CULBERSON,Other Ethnicities,8,8,1.00,8,1.00, -   ,0.00,7,0.88,4,0.50,2,0.25,6,0.75,1,0.13,3,0.38
18,Midland,68,ECTOR,African American,104,93,0.89,72,0.69,16,0.15,55,0.53,15,0.14,24,0.23,39,0.38,7,0.07,7,0.07
18,Midland,68,ECTOR,Hispanic,1231,1089,0.88,989,0.80,148,0.12,744,0.60,98,0.08,437,0.36,535,0.43,53,0.04,147,0.12
18,Midland,68,ECTOR,White,728,652,0.90,607,0.83,51,0.07,491,0.67,140,0.19,244,0.34,384,0.53,33,0.05,163,0.22
18,Midland,68,ECTOR,Others,29,29,1.00,28,0.97, -   ,0.00,24,0.83,7,0.24,7,0.24,14,0.48, -   ,0.00,6,0.21
18,Midland,87,GLASSCOCK,Hispanic,13,13,1.00,13,1.00, -   ,0.00,13,1.00,2,0.15,3,0.23,5,0.38, -   ,0.00, -   ,0.00
18,Midland,87,GLASSCOCK,White,15,15,1.00,13,0.87, -   ,0.00,14,0.93,8,0.53,5,0.33,13,0.87, -   ,0.00,11,0.73
18,Midland,114,HOWARD,Hispanic,167,156,0.93,138,0.83,16,0.10,108,0.65,10,0.06,61,0.37,71,0.43,5,0.03,29,0.17
18,Midland,114,HOWARD,White,202,191,0.95,173,0.86,12,0.06,148,0.73,36,0.18,89,0.44,125,0.62,12,0.06,58,0.29
18,Midland,114,HOWARD,Other Ethnicities,37,35,0.95,31,0.84,4,0.11,27,0.73,6,0.16,15,0.41,21,0.57,1,0.03,7,0.19
18,Midland,122,JEFF DAVIS,Hispanic,10,10,1.00,10,1.00, -   ,0.00,9,0.90,6,0.60,1,0.10,7,0.70, -   ,0.00,3,0.30
18,Midland,122,JEFF DAVIS,White,17,16,0.94,16,0.94, -   ,0.00,16,0.94,3,0.18,8,0.47,11,0.65, -   ,0.00,6,0.35
18,Midland,156,MARTIN,White,40,39,0.98,37,0.93, -   ,0.00,38,0.95,10,0.25,19,0.48,29,0.73, -   ,0.00,16,0.40
18,Midland,156,MARTIN,Other Ethnicities,35,31,0.89,31,0.89,3,0.09,21,0.60, -   ,0.00,14,0.40,14,0.40,1,0.03,5,0.14
18,Midland,165,MIDLAND,African American,163,149,0.91,123,0.75,26,0.16,99,0.61,16,0.10,53,0.33,69,0.42,9,0.06,15,0.09
18,Midland,165,MIDLAND,Hispanic,855,794,0.93,653,0.76,116,0.14,558,0.65,56,0.07,316,0.37,372,0.44,16,0.02,113,0.13
18,Midland,165,MIDLAND,White,826,765,0.93,694,0.84,58,0.07,642,0.78,169,0.20,331,0.40,500,0.61,33,0.04,211,0.26
18,Midland,165,MIDLAND,Others,26,23,0.88,22,0.85, -   ,0.00,21,0.81,7,0.27,9,0.35,16,0.62,1,0.04,7,0.27
18,Midland,186,PECOS,Hispanic,146,142,0.97,123,0.84,15,0.10,107,0.73,25,0.17,46,0.32,71,0.49,5,0.03,16,0.11
18,Midland,186,PECOS,Other Ethnicities,55,54,0.98,51,0.93,3,0.05,47,0.85,17,0.31,22,0.40,39,0.71,3,0.05,14,0.25
18,Midland,189,PRESIDIO,All Ethnicities,158,133,0.84,121,0.77,15,0.09,105,0.66,52,0.33,21,0.13,73,0.46,2,0.01,24,0.15
18,Midland,192,REAGAN,Hispanic,35,35,1.00,35,1.00, -   ,0.00,30,0.86,10,0.29,5,0.14,15,0.43, -   ,0.00,8,0.23
18,Midland,192,REAGAN,Other Ethnicities,20,20,1.00,19,0.95, -   ,0.00,19,0.95,5,0.25,8,0.40,13,0.65, -   ,0.00,4,0.20
18,Midland,195,REEVES,Hispanic,151,143,0.95,113,0.75,19,0.13,110,0.73,31,0.21,35,0.23,66,0.44,2,0.01,12,0.08
18,Midland,195,REEVES,Other Ethnicities,18,18,1.00,17,0.94, -   ,0.00,14,0.78,3,0.17,5,0.28,8,0.44, -   ,0.00,2,0.11
18,Midland,222,TERRELL,White,6,6,1.00,5,0.83, -   ,0.00,6,1.00,5,0.83, -   ,0.00,5,0.83, -   ,0.00,4,0.67
18,Midland,222,TERRELL,Other Ethnicities,9,7,0.78,7,0.78, -   ,0.00,7,0.78,4,0.44,1,0.11,5,0.56, -   ,0.00,4,0.44
18,Midland,231,UPTON,Hispanic,30,28,0.93,28,0.93, -   ,0.00,25,0.83,4,0.13,11,0.37,15,0.50, -   ,0.00,6,0.20
18,Midland,231,UPTON,Other Ethnicities,21,21,1.00,20,0.95,1,0.05,17,0.81,6,0.29,6,0.29,12,0.57, -   ,0.00,4,0.19
18,Midland,238,WARD,White,86,83,0.97,73,0.85,7,0.08,76,0.88,27,0.31,25,0.29,52,0.60, -   ,0.00,25,0.29
18,Midland,238,WARD,Other Ethnicities,89,86,0.97,68,0.76,15,0.17,66,0.74,9,0.10,21,0.24,30,0.34,1,0.01,11,0.12
18,Midland,248,WINKLER,Hispanic,72,68,0.94,68,0.94,2,0.03,58,0.81,11,0.15,33,0.46,44,0.61,3,0.04,11,0.15
18,Midland,248,WINKLER,Other Ethnicities,50,45,0.90,44,0.88,1,0.02,37,0.74,14,0.28,10,0.20,24,0.48,1,0.02,10,0.20
19,El Paso,999,El Paso&Hudsp,African American,366,307,0.84,250,0.68,41,0.11,230,0.63,67,0.18,104,0.28,171,0.47,22,0.06,47,0.13
19,El Paso,999,El Paso&Hudsp,Hispanic,11410,10660,0.93,8534,0.75,1928,0.17,8541,0.75,2335,0.20,4251,0.37,6586,0.58,464,0.04,2061,0.18
19,El Paso,999,El Paso&Hudsp,White,1073,949,0.88,805,0.75,99,0.09,781,0.73,309,0.29,308,0.29,617,0.58,47,0.04,267,0.25
19,El Paso,999,El Paso&Hudsp,Others,131,119,0.91,106,0.81,9,0.07,102,0.78,44,0.34,36,0.27,80,0.61,5,0.04,30,0.23
20,San Antonio,7,ATASCOSA,Hispanic,477,462,0.97,394,0.83,54,0.11,360,0.75,50,0.10,133,0.28,183,0.38,5,0.01,45,0.09
20,San Antonio,7,ATASCOSA,Other Ethnicities,197,186,0.94,167,0.85,16,0.08,161,0.82,53,0.27,58,0.29,111,0.56,5,0.03,52,0.26
20,San Antonio,10,BANDERA,White,163,155,0.95,139,0.85,12,0.07,136,0.83,39,0.24,45,0.28,84,0.52,4,0.02,30,0.18
20,San Antonio,10,BANDERA,Other Ethnicities,55,53,0.96,43,0.78,10,0.18,39,0.71,8,0.15,14,0.25,22,0.40,3,0.05,4,0.07
20,San Antonio,15,BEXAR,African American,1973,1752,0.89,1332,0.68,360,0.18,1252,0.63,374,0.19,624,0.32,998,0.51,109,0.06,274,0.14
20,San Antonio,15,BEXAR,Hispanic,13912,13063,0.94,9931,0.71,2883,0.21,9569,0.69,1838,0.13,4720,0.34,6558,0.47,491,0.04,1918,0.14
20,San Antonio,15,BEXAR,White,5109,4761,0.93,4142,0.81,493,0.10,4036,0.79,1615,0.32,1606,0.31,3221,0.63,203,0.04,1586,0.31
20,San Antonio,15,BEXAR,Others,418,386,0.92,358,0.86,17,0.04,350,0.84,162,0.39,130,0.31,292,0.70,11,0.03,166,0.40
20,San Antonio,64,DIMMIT,Hispanic,174,168,0.97,120,0.69,43,0.25,123,0.71,18,0.10,69,0.40,87,0.50,7,0.04,31,0.18
20,San Antonio,64,DIMMIT,Other Ethnicities,21,18,0.86,19,0.90, -   ,0.00,17,0.81,6,0.29,5,0.24,11,0.52,1,0.05,6,0.29
20,San Antonio,82,FRIO,Hispanic,207,199,0.96,157,0.76,42,0.20,166,0.80,34,0.16,54,0.26,88,0.43,1,0.00,31,0.15
20,San Antonio,82,FRIO,White,29,29,1.00,24,0.83,3,0.10,24,0.83,11,0.38,7,0.24,18,0.62,1,0.03,10,0.34
20,San Antonio,130,KENDALL,Hispanic,80,76,0.95,71,0.89,3,0.04,66,0.83,19,0.24,23,0.29,42,0.53,2,0.03,14,0.18
20,San Antonio,130,KENDALL,White,433,414,0.96,394,0.91,4,0.01,385,0.89,213,0.49,122,0.28,335,0.77,20,0.05,196,0.45
20,San Antonio,130,KENDALL,Other Ethnicities,11,11,1.00,11,1.00, -   ,0.00,9,0.82,5,0.45,4,0.36,9,0.82,2,0.18,3,0.27
20,San Antonio,133,KERR,African American,24,22,0.92,16,0.67,5,0.21,11,0.46,3,0.13,4,0.17,7,0.29, -   ,0.00,2,0.08
20,San Antonio,133,KERR,Hispanic,219,203,0.93,152,0.69,44,0.20,142,0.65,22,0.10,31,0.14,53,0.24,5,0.02,13,0.06
20,San Antonio,133,KERR,White,331,307,0.93,283,0.86,18,0.05,259,0.78,120,0.36,65,0.20,185,0.56,15,0.05,81,0.24
20,San Antonio,133,KERR,Others,13,13,1.00,10,0.77,1,0.08,7,0.54,4,0.31,2,0.15,6,0.46,1,0.08,4,0.31
20,San Antonio,136,KINNEY,Hispanic,42,40,0.95,35,0.83,1,0.02,31,0.74,9,0.21,10,0.24,19,0.45, -   ,0.00,6,0.14
20,San Antonio,136,KINNEY,White,14,14,1.00,14,1.00, -   ,0.00,13,0.93,8,0.57,2,0.14,10,0.71, -   ,0.00,5,0.36
20,San Antonio,142,LA SALLE,Hispanic,86,84,0.98,74,0.86,11,0.13,73,0.85,23,0.27,9,0.10,32,0.37, -   ,0.00,11,0.13
20,San Antonio,142,LA SALLE,Other Ethnicities,10,10,1.00,10,1.00, -   ,0.00,9,0.90,4,0.40,2,0.20,6,0.60, -   ,0.00,3,0.30
20,San Antonio,159,MAVERICK,Hispanic,1052,1006,0.96,860,0.82,110,0.10,807,0.77,218,0.21,434,0.41,652,0.62,24,0.02,282,0.27
20,San Antonio,159,MAVERICK,Other Ethnicities,24,22,0.92,19,0.79,5,0.21,16,0.67,5,0.21,9,0.38,14,0.58,3,0.13,8,0.33
20,San Antonio,163,MEDINA,Hispanic,419,398,0.95,327,0.78,66,0.16,312,0.74,56,0.13,115,0.27,171,0.41,9,0.02,59,0.14
20,San Antonio,163,MEDINA,White,305,285,0.93,255,0.84,24,0.08,246,0.81,97,0.32,94,0.31,191,0.63,10,0.03,93,0.30
20,San Antonio,163,MEDINA,Other Ethnicities,15,15,1.00,11,0.73,1,0.07,11,0.73,3,0.20,6,0.40,9,0.60,1,0.07,1,0.07
20,San Antonio,193,REAL,All Ethnicities,28,27,0.96,25,0.89,1,0.04,22,0.79,2,0.07,15,0.54,17,0.61, -   ,0.00,4,0.14
20,San Antonio,232,UVALDE,Hispanic,399,382,0.96,295,0.74,72,0.18,265,0.66,43,0.11,179,0.45,222,0.56,20,0.05,79,0.20
20,San Antonio,232,UVALDE,White,89,82,0.92,71,0.80,5,0.06,73,0.82,20,0.22,40,0.45,60,0.67,3,0.03,28,0.31
20,San Antonio,232,UVALDE,Other Ethnicities,9,8,0.89,8,0.89,1,0.11,8,0.89,4,0.44,3,0.33,7,0.78, -   ,0.00,3,0.33
20,San Antonio,247,WILSON,African American,13,12,0.92,12,0.92, -   ,0.00,12,0.92,2,0.15,5,0.38,7,0.54,1,0.08,1,0.08
20,San Antonio,247,WILSON,Hispanic,250,242,0.97,207,0.83,33,0.13,205,0.82,37,0.15,91,0.36,128,0.51,8,0.03,40,0.16
20,San Antonio,247,WILSON,White,346,337,0.97,321,0.93,10,0.03,300,0.87,89,0.26,128,0.37,217,0.63,6,0.02,108,0.31
20,San Antonio,254,ZAVALA,Hispanic,203,190,0.94,158,0.78,31,0.15,142,0.70,11,0.05,101,0.50,112,0.55,4,0.02,39,0.19
20,San Antonio,254,ZAVALA,Other Ethnicities,6,5,0.83,5,0.83, -   ,0.00,6,1.00,3,0.50,2,0.33,5,0.83, -   ,0.00,5,0.83
