Region Code,TEA Region,County Number,County Name,ethnicity,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
18,Midland,156,MARTIN,Hispanic,39,35,90%,34,87%,2,5%,27,69%,3,8%,12,31%,15,38%,1,3%,4,10%
18,Midland,156,MARTIN,White,43,41,95%,35,81%,2,5%,34,79%,16,37%,15,35%,31,72%,2,5%,20,47%
18,Midland,165,MIDLAND,African American,138,132,96%,111,80%,15,11%,88,64%,10,7%,44,32%,54,39%,2,1%,8,6%
18,Midland,165,MIDLAND,Hispanic,901,853,95%,762,85%,88,10%,611,68%,85,9%,320,36%,405,45%,23,3%,143,16%
18,Midland,165,MIDLAND,White,697,655,94%,600,86%,40,6%,531,76%,155,22%,255,37%,410,59%,35,5%,203,29%
18,Midland,165,MIDLAND,Others,28,24,86%,23,82%,1,4%,18,64%,6,21%,7,25%,13,46%,2,7%,10,36%
18,Midland,186,PECOS,Hispanic,180,175,97%,164,91%,7,4%,129,72%,27,15%,49,27%,76,42%,6,3%,32,18%
18,Midland,186,PECOS,Other Ethnicities,50,44,88%,40,80%,4,8%,38,76%,17,34%,10,20%,27,54%,1,2%,13,26%
18,Midland,189,PRESIDIO,All Ethnicities,148,139,94%,129,87%,5,3%,109,74%,52,35%,17,11%,69,47%,,0%,34,23%
18,Midland,192,REAGAN,Hispanic,45,37,82%,34,76%,7,16%,34,76%,7,16%,6,13%,13,29%,,0%,9,20%
18,Midland,192,REAGAN,White,13,13,100%,13,100%,,0%,12,92%,8,62%,2,15%,10,77%,,0%,6,46%
18,Midland,195,REEVES,Hispanic,140,130,93%,121,86%,12,9%,107,76%,21,15%,29,21%,50,36%,2,1%,16,11%
18,Midland,195,REEVES,Other Ethnicities,25,25,100%,23,92%,,0%,23,92%,9,36%,2,8%,11,44%,,0%,6,24%
18,Midland,231,UPTON,White,27,26,96%,25,93%,,0%,23,85%,6,22%,10,37%,16,59%,,0%,7,26%
18,Midland,231,UPTON,Other Ethnicities,18,17,94%,17,94%,,0%,16,89%,3,17%,5,28%,8,44%,,0%,3,17%
18,Midland,238,WARD,Hispanic,86,83,97%,77,90%,4,5%,74,86%,18,21%,19,22%,37,43%,,0%,12,14%
18,Midland,238,WARD,White,58,56,97%,50,86%,2,3%,46,79%,12,21%,15,26%,27,47%,,0%,14,24%
18,Midland,238,WARD,Other Ethnicities,9,9,100%,8,89%,,0%,8,89%,3,33%,2,22%,5,56%,,0%,,0%
18,Midland,248,WINKLER,Hispanic,59,56,95%,50,85%,2,3%,44,75%,10,17%,17,29%,27,46%,,0%,10,17%
18,Midland,248,WINKLER,Other Ethnicities,42,42,100%,39,93%,1,2%,33,79%,13,31%,12,29%,25,60%,2,5%,13,31%
18,Others,999,Other Counties,All Ethnicities,25,23,92%,21,84%,3,12%,22,88%,7,28%,11,44%,18,72%,,0%,13,52%
19,El Paso,999,El Paso&Hudspeth,African American,369,310,84%,242,66%,41,11%,220,60%,87,24%,88,24%,175,47%,20,5%,52,14%
19,El Paso,999,El Paso&Hudspeth,Hispanic,11538,10999,95%,9187,80%,1604,14%,9119,79%,2728,24%,4072,35%,6800,59%,344,3%,2356,20%
19,El Paso,999,El Paso&Hudspeth,White,924,822,89%,692,75%,79,9%,637,69%,249,27%,208,23%,457,49%,34,4%,216,23%
19,El Paso,999,El Paso&Hudspeth,Others,134,119,89%,101,75%,4,3%,95,71%,40,30%,34,25%,74,55%,6,4%,32,24%
20,San Antonio,7,ATASCOSA,Hispanic,445,425,96%,377,85%,49,11%,355,80%,55,12%,130,29%,185,42%,7,2%,75,17%
20,San Antonio,7,ATASCOSA,Other Ethnicities,163,152,93%,144,88%,9,6%,145,89%,42,26%,59,36%,101,62%,1,1%,47,29%
20,San Antonio,10,BANDERA,White,166,161,97%,150,90%,5,3%,141,85%,37,22%,53,32%,90,54%,3,2%,44,27%
20,San Antonio,10,BANDERA,Other Ethnicities,66,61,92%,53,80%,9,14%,49,74%,15,23%,13,20%,28,42%,,0%,12,18%
20,San Antonio,15,BEXAR,African American,2119,1933,91%,1643,78%,266,13%,1520,72%,445,21%,601,28%,1046,49%,77,4%,343,16%
20,San Antonio,15,BEXAR,Hispanic,15374,14199,92%,12266,80%,1895,12%,11512,75%,2264,15%,4976,32%,7240,47%,346,2%,2762,18%
20,San Antonio,15,BEXAR,White,4844,4546,94%,4182,86%,234,5%,3913,81%,1588,33%,1370,28%,2958,61%,161,3%,1642,34%
20,San Antonio,15,BEXAR,Others,511,480,94%,440,86%,24,5%,426,83%,192,38%,137,27%,329,64%,6,1%,208,41%
20,San Antonio,64,DIMMIT,Hispanic,136,131,96%,119,88%,10,7%,97,71%,23,17%,48,35%,71,52%,4,3%,34,25%
20,San Antonio,64,DIMMIT,Other Ethnicities,15,15,100%,11,73%,1,7%,8,53%,5,33%,5,33%,10,67%,2,13%,6,40%
20,San Antonio,82,FRIO,Hispanic,173,171,99%,151,87%,15,9%,133,77%,22,13%,30,17%,52,30%,1,1%,13,8%
20,San Antonio,82,FRIO,Other Ethnicities,32,28,88%,30,94%,,0%,27,84%,11,34%,11,34%,22,69%,1,3%,13,41%
20,San Antonio,130,KENDALL,Hispanic,109,108,99%,107,98%,2,2%,102,94%,30,28%,29,27%,59,54%,1,1%,31,28%
20,San Antonio,130,KENDALL,White,409,390,95%,384,94%,2,0%,373,91%,189,46%,99,24%,288,70%,14,3%,182,45%
20,San Antonio,130,KENDALL,Other Ethnicities,17,13,76%,14,82%,,0%,12,71%,7,41%,3,18%,10,59%,1,6%,6,35%
20,San Antonio,133,KERR,Hispanic,203,188,93%,153,75%,30,15%,150,74%,33,16%,29,14%,62,31%,3,1%,23,11%
20,San Antonio,133,KERR,White,302,286,95%,265,88%,17,6%,259,86%,101,33%,56,19%,157,52%,8,3%,80,26%
20,San Antonio,133,KERR,Other Ethnicities,18,15,83%,15,83%,,0%,13,72%,3,17%,5,28%,8,44%,,0%,3,17%
20,San Antonio,136,KINNEY,Hispanic,40,37,93%,33,83%,2,5%,31,78%,3,8%,18,45%,21,53%,2,5%,5,13%
20,San Antonio,136,KINNEY,Other Ethnicities,11,8,73%,8,73%,1,9%,8,73%,3,27%,4,36%,7,64%,,0%,3,27%
20,San Antonio,142,LA SALLE,All Ethnicities,82,80,98%,77,94%,1,1%,70,85%,9,11%,23,28%,32,39%,,0%,14,17%
20,San Antonio,159,MAVERICK,Hispanic,1061,1016,96%,876,83%,140,13%,865,82%,188,18%,436,41%,624,59%,15,1%,301,28%
20,San Antonio,159,MAVERICK,Others,18,15,83%,8,44%,7,39%,7,39%,2,11%,8,44%,10,56%,4,22%,4,22%
20,San Antonio,159,MAVERICK,Other Ethnicities,13,12,92%,10,77%,,0%,8,62%,3,23%,3,23%,6,46%,1,8%,2,15%
20,San Antonio,163,MEDINA,Hispanic,368,356,97%,328,89%,26,7%,310,84%,65,18%,120,33%,185,50%,4,1%,88,24%
20,San Antonio,163,MEDINA,White,282,266,94%,250,89%,10,4%,238,84%,96,34%,63,22%,159,56%,3,1%,91,32%
20,San Antonio,163,MEDINA,Other Ethnicities,19,17,89%,15,79%,2,11%,13,68%,4,21%,5,26%,9,47%,,0%,4,21%
20,San Antonio,193,REAL,White,24,22,92%,21,88%,2,8%,19,79%,2,8%,6,25%,8,33%,,0%,5,21%
20,San Antonio,193,REAL,Other Ethnicities,16,14,88%,14,88%,,0%,7,44%,3,19%,4,25%,7,44%,2,13%,1,6%
20,San Antonio,232,UVALDE,Hispanic,323,307,95%,283,88%,25,8%,236,73%,33,10%,145,45%,178,55%,12,4%,77,24%
20,San Antonio,232,UVALDE,Other Ethnicities,61,60,98%,60,98%,1,2%,53,87%,21,34%,25,41%,46,75%,4,7%,29,48%
20,San Antonio,247,WILSON,White,361,348,96%,325,90%,18,5%,316,88%,131,36%,100,28%,231,64%,7,2%,131,36%
20,San Antonio,247,WILSON,Other Ethnicities,273,266,97%,248,91%,17,6%,241,88%,44,16%,90,33%,134,49%,4,1%,50,18%
20,San Antonio,254,ZAVALA,All Ethnicities,182,172,95%,155,85%,13,7%,141,77%,18,10%,88,48%,106,58%,3,2%,47,26%
