CAMPUS,DISTRICT,CAMPNAME,COUNTY,DISTNAME,REGION,CNTYNAME,GRDTYPE,GRDSPAN,CFLCHART,CFLALTED,PAIRCAMP,PAIRNAME
031901003,31901,PACE EARLY COLLEGE H S,31,BROWNSVILLE ISD,1,CAMERON,S,12-Sep,N,N, , 
031901004,31901,RIVERA EARLY COLLEGE H S,31,BROWNSVILLE ISD,1,CAMERON,S,12-Sep,N,N, , 
031901007,31901,LOPEZ EARLY COLLEGE H S,31,BROWNSVILLE ISD,1,CAMERON,S,12-Sep,N,N, , 
031901008,31901,BROWNSVILLE EARLY COLLEGE H S,31,BROWNSVILLE ISD,1,CAMERON,S,12-Sep,N,N, , 
031901009,31901,VETERANS MEMORIAL EARLY COLLEGE H,31,BROWNSVILLE ISD,1,CAMERON,S,12-Sep,N,N, , 
031901034,31901,CAMERON CO J J A E P,31,BROWNSVILLE ISD,1,CAMERON,B,12-Apr,N,N, , 
031901043,31901,FAULK MIDDLE,31,BROWNSVILLE ISD,1,CAMERON,M,8-Jun,N,N, , 
031901044,31901,STELL MIDDLE,31,BROWNSVILLE ISD,1,CAMERON,M,8-Jun,N,N, , 
031901045,31901,OLIVEIRA MIDDLE,31,BROWNSVILLE ISD,1,CAMERON,M,8-Jun,N,N, , 
031901046,31901,PERKINS MIDDLE,31,BROWNSVILLE ISD,1,CAMERON,M,8-Jun,N,N, , 
031901047,31901,VELA MIDDLE,31,BROWNSVILLE ISD,1,CAMERON,M,8-Jun,N,N, , 
031901048,31901,BESTEIRO MIDDLE,31,BROWNSVILLE ISD,1,CAMERON,M,8-Jun,N,N, , 
031901051,31901,LUCIO MIDDLE,31,BROWNSVILLE ISD,1,CAMERON,M,8-Jun,N,N, , 
031901053,31901,GARCIA MIDDLE,31,BROWNSVILLE ISD,1,CAMERON,M,8-Jun,N,N, , 
031901054,31901,STILLMAN MIDDLE,31,BROWNSVILLE ISD,1,CAMERON,M,8-Jun,N,N, , 
031901055,31901,MANZANO MIDDLE,31,BROWNSVILLE ISD,1,CAMERON,M,8-Jun,N,N, , 
031901101,31901,CANALES EL,31,BROWNSVILLE ISD,1,CAMERON,E,EE - 05,N,N, , 
031901102,31901,CROMACK EL,31,BROWNSVILLE ISD,1,CAMERON,E,PK - 05,N,N, , 
031901104,31901,MARTIN EL,31,BROWNSVILLE ISD,1,CAMERON,E,EE - 05,N,N, , 
031901105,31901,EL JARDIN EL,31,BROWNSVILLE ISD,1,CAMERON,E,PK - 05,N,N, , 
031901106,31901,GARDEN PARK EL,31,BROWNSVILLE ISD,1,CAMERON,E,PK - 05,N,N, , 
031901108,31901,PUTEGNAT EL,31,BROWNSVILLE ISD,1,CAMERON,E,PK - 05,N,N, , 
031901110,31901,RUSSELL EL,31,BROWNSVILLE ISD,1,CAMERON,E,PK - 05,N,N, , 
031901111,31901,SHARP EL,31,BROWNSVILLE ISD,1,CAMERON,E,EE - 05,N,N, , 
031901112,31901,SKINNER EL,31,BROWNSVILLE ISD,1,CAMERON,E,PK - 05,N,N, , 
031901115,31901,CASTANEDA EL,31,BROWNSVILLE ISD,1,CAMERON,E,PK - 05,N,N, , 
031901117,31901,VILLA NUEVA EL,31,BROWNSVILLE ISD,1,CAMERON,E,EE - 05,N,N, , 
031901120,31901,DEL CASTILLO EL,31,BROWNSVILLE ISD,1,CAMERON,E,PK - 05,N,N, , 
031901121,31901,PEREZ EL,31,BROWNSVILLE ISD,1,CAMERON,E,EE - 05,N,N, , 
031901122,31901,PALM GROVE EL,31,BROWNSVILLE ISD,1,CAMERON,E,PK - 05,N,N, , 
031901123,31901,EGLY EL,31,BROWNSVILLE ISD,1,CAMERON,E,PK - 05,N,N, , 
031901124,31901,GARZA EL,31,BROWNSVILLE ISD,1,CAMERON,E,PK - 05,N,N, , 
031901126,31901,VERMILLION ROAD EL,31,BROWNSVILLE ISD,1,CAMERON,E,EE - 05,N,N, , 
031901128,31901,BURNS EL,31,BROWNSVILLE ISD,1,CAMERON,E,EE - 05,N,N, , 
031901129,31901,MORNINGSIDE EL,31,BROWNSVILLE ISD,1,CAMERON,E,PK - 05,N,N, , 
031901130,31901,GONZALEZ EL,31,BROWNSVILLE ISD,1,CAMERON,E,PK - 05,N,N, , 
031901131,31901,SOUTHMOST EL,31,BROWNSVILLE ISD,1,CAMERON,E,EE - 05,N,N, , 
031901132,31901,YTURRIA EL,31,BROWNSVILLE ISD,1,CAMERON,E,EE - 05,N,N, , 
031901133,31901,AIKEN EL,31,BROWNSVILLE ISD,1,CAMERON,E,PK - 05,N,N, , 
031901134,31901,HUDSON EL,31,BROWNSVILLE ISD,1,CAMERON,E,EE - 05,N,N, , 
031901135,31901,BENAVIDES EL,31,BROWNSVILLE ISD,1,CAMERON,E,EE - 05,N,N, , 
031901136,31901,CHAMPION EL,31,BROWNSVILLE ISD,1,CAMERON,E,PK - 05,N,N, , 
031901137,31901,PAREDES EL,31,BROWNSVILLE ISD,1,CAMERON,E,PK - 05,N,N, , 
031901138,31901,GALLEGOS EL,31,BROWNSVILLE ISD,1,CAMERON,E,PK - 05,N,N, , 
031901139,31901,ORTIZ EL,31,BROWNSVILLE ISD,1,CAMERON,E,EE - 05,N,N, , 
031901140,31901,BRITE EL,31,BROWNSVILLE ISD,1,CAMERON,E,PK - 05,N,N, , 
031901141,31901,PENA EL,31,BROWNSVILLE ISD,1,CAMERON,E,PK - 05,N,N, , 
031901142,31901,PULLAM EL,31,BROWNSVILLE ISD,1,CAMERON,E,PK - 05,N,N, , 
031901143,31901,KELLER EL,31,BROWNSVILLE ISD,1,CAMERON,E,EE - 05,N,N, , 
031901144,31901,BREEDEN EL,31,BROWNSVILLE ISD,1,CAMERON,E,EE - 05,N,N, , 
031903001,31903,HARLINGEN H S,31,HARLINGEN CISD,1,CAMERON,S,12-Sep,N,N, , 
031903002,31903,HARLINGEN H S - SOUTH,31,HARLINGEN CISD,1,CAMERON,S,12-Sep,N,N, , 
031903003,31903,KEYS ACAD,31,HARLINGEN CISD,1,CAMERON,S,12-Sep,N,Y, , 
031903004,31903,CAMERON CO J J A E P,31,HARLINGEN CISD,1,CAMERON,S,12-Sep,N,N, , 
