Region Code,TEA Region,County Number,County Name,economic-status,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,enrolled_out_of_state,enrolled_out_of_state_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
18,Midland,68,ECTOR,Not Economically Disadvantaged,872,811,0.93,771,0.88,39,0.04,674,0.77,218,0.25,361,0.41,14,0.02,593,0.68,48,0.06,211,0.24
18,Midland,68,ECTOR,Economically Disadvantaged,1377,1205,0.88,1003,0.73,172,0.13,734,0.53,79,0.06,349,0.25,14,0.01,442,0.32,43,0.03,81,0.06
18,Midland,87,GLASSCOCK,Not Economically Disadvantaged,17,17,1.00,17,1.00, -   ,0.00,16,0.94,7,0.41,8,0.47, -   ,0.00,15,0.88, -   ,0.00,11,0.65
18,Midland,87,GLASSCOCK,Economically Disadvantaged,22,22,1.00,20,0.91, -   ,0.00,20,0.91, -   ,0.00,9,0.41, -   ,0.00,9,0.41, -   ,0.00,3,0.14
18,Midland,114,HOWARD,Not Economically Disadvantaged,313,294,0.94,262,0.84,19,0.06,243,0.78,47,0.15,165,0.53,4,0.01,216,0.69,14,0.04,101,0.32
18,Midland,114,HOWARD,Economically Disadvantaged,192,150,0.78,94,0.49,44,0.23,77,0.40,4,0.02,51,0.27,1,0.01,56,0.29,11,0.06,7,0.04
18,Midland,122,JEFF DAVIS,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
18,Midland,122,JEFF DAVIS,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
18,Midland,156,MARTIN,Not Economically Disadvantaged,41,38,0.93,37,0.90, -   ,0.00,37,0.90,7,0.17,23,0.56,1,0.02,31,0.76,1,0.02,16,0.39
18,Midland,156,MARTIN,Economically Disadvantaged,50,42,0.84,36,0.72,5,0.10,29,0.58,1,0.02,13,0.26, -   ,0.00,14,0.28,1,0.02,4,0.08
18,Midland,165,MIDLAND,Not Economically Disadvantaged,1261,1157,0.92,1044,0.83,88,0.07,949,0.75,157,0.13,210,0.17,55,0.04,422,0.34,37,0.03,197,0.16
18,Midland,165,MIDLAND,Economically Disadvantaged,776,671,0.87,425,0.55,223,0.29,368,0.47,14,0.02,77,0.10,10,0.01,101,0.13,22,0.03,13,0.02
18,Midland,186,PECOS,Not Economically Disadvantaged,99,94,0.95,84,0.85,11,0.11,87,0.88,37,0.37,27,0.27,2,0.02,66,0.67,2,0.02,28,0.28
18,Midland,186,PECOS,Economically Disadvantaged,153,144,0.94,112,0.73,31,0.20,109,0.71,15,0.10,31,0.20,2,0.01,48,0.31,7,0.05,16,0.11
18,Midland,189,PRESIDIO,Not Economically Disadvantaged,13,13,1.00,13,1.00, -   ,0.00,12,0.92,9,0.69,2,0.15, -   ,0.00,11,0.85,1,0.08,3,0.23
18,Midland,189,PRESIDIO,Economically Disadvantaged,126,118,0.94,108,0.86,7,0.06,95,0.75,30,0.24,29,0.23,2,0.02,61,0.48,4,0.03,17,0.14
18,Midland,192,REAGAN,Not Economically Disadvantaged,45,43,0.96,39,0.87,4,0.09,38,0.84,17,0.38,7,0.16, -   ,0.00,24,0.53, -   ,0.00,13,0.29
18,Midland,192,REAGAN,Economically Disadvantaged,36,35,0.97,33,0.92,1,0.03,26,0.72,2,0.06,3,0.08, -   ,0.00,5,0.14, -   ,0.00,2,0.06
18,Midland,195,REEVES,Not Economically Disadvantaged,96,89,0.93,77,0.80,9,0.09,79,0.82,13,0.14,38,0.40,1,0.01,52,0.54,2,0.02,12,0.13
18,Midland,195,REEVES,Economically Disadvantaged,191,176,0.92,142,0.74,34,0.18,127,0.67,16,0.08,65,0.34,1,0.01,82,0.43,8,0.04,11,0.06
18,Midland,222,TERRELL,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
18,Midland,222,TERRELL,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
18,Midland,231,UPTON,Not Economically Disadvantaged,49,45,0.92,44,0.90,1,0.02,38,0.78,15,0.31,17,0.35,1,0.02,33,0.67,1,0.02,17,0.35
18,Midland,231,UPTON,Economically Disadvantaged,39,37,0.95,36,0.92,1,0.03,32,0.82,1,0.03,6,0.15, -   ,0.00,7,0.18, -   ,0.00,1,0.03
18,Midland,238,WARD,Not Economically Disadvantaged,120,113,0.94,103,0.86,11,0.09,98,0.82,37,0.31,41,0.34,3,0.03,81,0.68,5,0.04,35,0.29
18,Midland,238,WARD,Economically Disadvantaged,82,72,0.88,59,0.72,12,0.15,50,0.61,9,0.11,18,0.22, -   ,0.00,27,0.33,1,0.01,6,0.07
18,Midland,248,WINKLER,Not Economically Disadvantaged,78,73,0.94,67,0.86,7,0.09,67,0.86,14,0.18,31,0.40,2,0.03,47,0.60,2,0.03,16,0.21
18,Midland,248,WINKLER,Economically Disadvantaged,71,66,0.93,54,0.76,8,0.11,48,0.68,2,0.03,23,0.32,2,0.03,27,0.38,1,0.01,7,0.10
19,El Paso,999,El Paso&Hudsp,Not Economically Disadvantaged,3370,2949,0.88,2557,0.76,345,0.10,2436,0.72,1031,0.31,850,0.25,275,0.08,2156,0.64,189,0.06,670,0.20
19,El Paso,999,El Paso&Hudsp,Economically Disadvantaged,8160,7147,0.88,5467,0.67,1577,0.19,5151,0.63,1160,0.14,2379,0.29,290,0.04,3829,0.47,423,0.05,750,0.09
20,San Antonio,7,ATASCOSA,Not Economically Disadvantaged,242,233,0.96,221,0.91,7,0.03,210,0.87,72,0.30,93,0.38,5,0.02,170,0.70,3,0.01,78,0.32
20,San Antonio,7,ATASCOSA,Economically Disadvantaged,340,321,0.94,250,0.74,61,0.18,238,0.70,16,0.05,72,0.21,3,0.01,91,0.27,4,0.01,22,0.06
20,San Antonio,10,BANDERA,Not Economically Disadvantaged,146,136,0.93,125,0.86,8,0.05,111,0.76,50,0.34,39,0.27,5,0.03,94,0.64,9,0.06,42,0.29
20,San Antonio,10,BANDERA,Economically Disadvantaged,84,69,0.82,55,0.66,11,0.13,44,0.52,7,0.08,17,0.20,3,0.04,27,0.32,7,0.08,5,0.06
20,San Antonio,15,BEXAR,Not Economically Disadvantaged,8210,7314,0.89,6341,0.77,855,0.10,6022,0.73,2342,0.29,2800,0.34,329,0.04,5471,0.67,555,0.07,1972,0.24
20,San Antonio,15,BEXAR,Economically Disadvantaged,11293,9736,0.86,7073,0.63,2582,0.23,6594,0.58,936,0.08,3332,0.30,140,0.01,4408,0.39,464,0.04,751,0.07
20,San Antonio,64,DIMMIT,Not Economically Disadvantaged,36,35,0.97,32,0.89,2,0.06,32,0.89,10,0.28,14,0.39, -   ,0.00,24,0.67, -   ,0.00,11,0.31
20,San Antonio,64,DIMMIT,Economically Disadvantaged,173,151,0.87,119,0.69,38,0.22,109,0.63,17,0.10,60,0.35,2,0.01,79,0.46,7,0.04,23,0.13
20,San Antonio,82,FRIO,Not Economically Disadvantaged,64,57,0.89,51,0.80,3,0.05,47,0.73,14,0.22,21,0.33,2,0.03,37,0.58,2,0.03,14,0.22
20,San Antonio,82,FRIO,Economically Disadvantaged,185,165,0.89,137,0.74,17,0.09,106,0.57,12,0.06,35,0.19,3,0.02,50,0.27,6,0.03,8,0.04
20,San Antonio,130,KENDALL,Not Economically Disadvantaged,290,276,0.95,248,0.86,18,0.06,238,0.82,143,0.49,64,0.22,14,0.05,221,0.76,13,0.04,112,0.39
20,San Antonio,130,KENDALL,Economically Disadvantaged,67,58,0.87,44,0.66,15,0.22,49,0.73,10,0.15,16,0.24,1,0.01,27,0.40,2,0.03,6,0.09
20,San Antonio,133,KERR,Not Economically Disadvantaged,307,277,0.90,254,0.83,18,0.06,238,0.78,123,0.40,46,0.15,8,0.03,177,0.58,11,0.04,86,0.28
20,San Antonio,133,KERR,Economically Disadvantaged,290,244,0.84,200,0.69,52,0.18,143,0.49,43,0.15,25,0.09,2,0.01,70,0.24,9,0.03,22,0.08
20,San Antonio,136,KINNEY,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
20,San Antonio,136,KINNEY,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
20,San Antonio,142,LA SALLE,Not Economically Disadvantaged,20,19,0.95,18,0.90, -   ,0.00,17,0.85,10,0.50,5,0.25, -   ,0.00,15,0.75, -   ,0.00,9,0.45
20,San Antonio,142,LA SALLE,Economically Disadvantaged,82,64,0.78,55,0.67,10,0.12,61,0.74,10,0.12,20,0.24,1,0.01,31,0.38, -   ,0.00,5,0.06
20,San Antonio,159,MAVERICK,Not Economically Disadvantaged,131,122,0.93,108,0.82,13,0.10,97,0.74,30,0.23,58,0.44,4,0.03,92,0.70,6,0.05,47,0.36
20,San Antonio,159,MAVERICK,Economically Disadvantaged,767,687,0.90,508,0.66,165,0.22,444,0.58,88,0.12,285,0.37,5,0.01,378,0.49,51,0.07,137,0.18
20,San Antonio,163,MEDINA,Not Economically Disadvantaged,355,322,0.91,304,0.86,17,0.05,295,0.83,111,0.31,120,0.34,7,0.02,238,0.67,6,0.02,101,0.29
20,San Antonio,163,MEDINA,Economically Disadvantaged,299,248,0.83,207,0.69,48,0.16,196,0.66,23,0.08,64,0.21,6,0.02,93,0.31,7,0.02,22,0.07
20,San Antonio,193,REAL,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
20,San Antonio,193,REAL,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
20,San Antonio,232,UVALDE,Not Economically Disadvantaged,167,155,0.93,118,0.71,35,0.21,140,0.84,48,0.29,62,0.37,3,0.02,113,0.68,9,0.05,60,0.36
20,San Antonio,232,UVALDE,Economically Disadvantaged,296,268,0.91,133,0.45,126,0.43,173,0.58,17,0.06,106,0.36,4,0.01,127,0.43,13,0.04,35,0.12
20,San Antonio,247,WILSON,Not Economically Disadvantaged,353,337,0.96,317,0.90,25,0.07,295,0.84,92,0.26,152,0.43,5,0.01,249,0.71,10,0.03,109,0.31
20,San Antonio,247,WILSON,Economically Disadvantaged,218,188,0.86,151,0.69,41,0.19,137,0.63,14,0.06,69,0.32,1,0.00,84,0.39,8,0.04,21,0.10
20,San Antonio,254,ZAVALA,Not Economically Disadvantaged,20,18,0.90,16,0.80,2,0.10,17,0.85,7,0.35,5,0.25, -   ,0.00,12,0.60, -   ,0.00,3,0.15
20,San Antonio,254,ZAVALA,Economically Disadvantaged,125,112,0.90,94,0.75,8,0.06,78,0.62,15,0.12,56,0.45,1,0.01,72,0.58,8,0.06,16,0.13
,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: THECB, TEA, and NSC (National Student Clearinghouse), 11/26/2013",,,,,,,,,,,,,,,,,,,,,,,,,
"Out-of-state graduate total not shown, because current NSC data collection extends only into 2006.",,,,,,,,,,,,,,,,,,,,,,,,,
