Region Code,TEA Region,County Number,County Name,economic-status,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,enrolled_out_of_state,enrolled_out_of_state_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
18,Midland,122,JEFF DAVIS,Not Economically Disadvantaged,24,20,0.83,18,0.75,1,0.04,15,0.63,9,0.38,4,0.17,1,0.04,14,0.58,2,0.08,7,0.29
18,Midland,122,JEFF DAVIS,Economically Disadvantaged,10,9,0.90,9,0.90,0,0.00,9,0.90,4,0.40,2,0.20,1,0.10,7,0.70,1,0.10,3,0.30
18,Midland,156,MARTIN,Not Economically Disadvantaged,38,37,0.97,36,0.95,0,0.00,34,0.90,7,0.18,22,0.58,1,0.03,30,0.79,2,0.05,13,0.34
18,Midland,156,MARTIN,Economically Disadvantaged,48,46,0.96,36,0.75,5,0.10,30,0.63,2,0.04,15,0.31,1,0.02,18,0.38,1,0.02,7,0.15
18,Midland,165,MIDLAND,Not Economically Disadvantaged,1186,1075,0.91,974,0.82,81,0.07,909,0.77,134,0.11,239,0.20,60,0.05,433,0.37,50,0.04,194,0.16
18,Midland,165,MIDLAND,Economically Disadvantaged,793,702,0.89,444,0.56,215,0.27,376,0.47,14,0.02,62,0.08,6,0.01,82,0.10,12,0.02,13,0.02
18,Midland,186,PECOS,Not Economically Disadvantaged,145,140,0.97,130,0.90,7,0.05,127,0.88,44,0.30,59,0.41,2,0.01,105,0.72,5,0.03,32,0.22
18,Midland,186,PECOS,Economically Disadvantaged,134,123,0.92,98,0.73,23,0.17,101,0.75,12,0.09,27,0.20,2,0.01,41,0.31,3,0.02,8,0.06
18,Midland,189,PRESIDIO,Not Economically Disadvantaged,19,19,1.00,19,1.00,0,0.00,17,0.90,11,0.58,1,0.05,2,0.11,14,0.74,1,0.05,6,0.32
18,Midland,189,PRESIDIO,Economically Disadvantaged,116,110,0.95,97,0.84,8,0.07,77,0.66,34,0.29,22,0.19,0,0.00,56,0.48,1,0.01,22,0.19
18,Midland,192,REAGAN,Not Economically Disadvantaged,51,50,0.98,46,0.90,1,0.02,44,0.86,16,0.31,13,0.26,1,0.02,30,0.59,0,0.00,15,0.29
18,Midland,192,REAGAN,Economically Disadvantaged,35,33,0.94,34,0.97,0,0.00,34,0.97,4,0.11,5,0.14,1,0.03,10,0.29,0,0.00,3,0.09
18,Midland,195,REEVES,Not Economically Disadvantaged,111,97,0.87,88,0.79,10,0.09,84,0.76,28,0.25,37,0.33,0,0.00,65,0.59,1,0.01,23,0.21
18,Midland,195,REEVES,Economically Disadvantaged,161,151,0.94,130,0.81,22,0.14,106,0.66,15,0.09,44,0.27,6,0.04,65,0.40,3,0.02,12,0.07
18,Midland,222,TERRELL,Not Economically Disadvantaged,12,12,1.00,10,0.83,0,0.00,9,0.75,4,0.33,4,0.33,0,0.00,8,0.67,0,0.00,3,0.25
18,Midland,222,TERRELL,Economically Disadvantaged,16,15,0.94,14,0.88,1,0.06,14,0.88,6,0.38,2,0.13,1,0.06,9,0.56,0,0.00,3,0.19
18,Midland,231,UPTON,Not Economically Disadvantaged,44,42,0.96,39,0.89,0,0.00,35,0.80,13,0.30,15,0.34,0,0.00,28,0.64,4,0.09,16,0.36
18,Midland,231,UPTON,Economically Disadvantaged,36,33,0.92,29,0.81,4,0.11,25,0.69,8,0.22,10,0.28,0,0.00,18,0.50,2,0.06,5,0.14
18,Midland,238,WARD,Not Economically Disadvantaged,120,114,0.95,97,0.81,8,0.07,98,0.82,38,0.32,37,0.31,3,0.03,78,0.65,6,0.05,24,0.20
18,Midland,238,WARD,Economically Disadvantaged,108,92,0.85,63,0.58,21,0.19,59,0.55,8,0.07,23,0.21,2,0.02,33,0.31,5,0.05,4,0.04
18,Midland,248,WINKLER,Not Economically Disadvantaged,62,62,1.00,62,1.00,0,0.00,57,0.92,18,0.29,26,0.42,0,0.00,44,0.71,1,0.02,23,0.37
18,Midland,248,WINKLER,Economically Disadvantaged,83,76,0.92,53,0.64,17,0.21,54,0.65,4,0.05,14,0.17,1,0.01,19,0.23,0,0.00,1,0.01
19,El Paso,999,El Paso&Hudsp,Not Economically Disadvantaged,3523,3107,0.88,2630,0.75,385,0.11,2551,0.72,1019,0.29,985,0.28,298,0.08,2302,0.65,259,0.07,702,0.20
19,El Paso,999,El Paso&Hudsp,Economically Disadvantaged,8135,7212,0.89,5359,0.66,1650,0.20,5170,0.64,1240,0.15,2556,0.31,256,0.03,4052,0.50,454,0.06,893,0.11
20,San Antonio,007,ATASCOSA,Not Economically Disadvantaged,258,246,0.95,234,0.91,9,0.03,219,0.85,81,0.31,87,0.34,4,0.02,172,0.67,9,0.03,81,0.31
20,San Antonio,007,ATASCOSA,Economically Disadvantaged,389,365,0.94,308,0.79,45,0.12,287,0.74,29,0.07,102,0.26,9,0.02,140,0.36,9,0.02,26,0.07
20,San Antonio,010,BANDERA,Not Economically Disadvantaged,146,138,0.95,116,0.80,20,0.14,115,0.79,54,0.37,38,0.26,2,0.01,94,0.64,13,0.09,43,0.30
20,San Antonio,010,BANDERA,Economically Disadvantaged,92,78,0.85,51,0.55,20,0.22,51,0.55,7,0.08,21,0.23,2,0.02,30,0.33,8,0.09,7,0.08
20,San Antonio,015,BEXAR,Not Economically Disadvantaged,8381,7494,0.89,6590,0.79,719,0.09,6191,0.74,2444,0.29,2808,0.34,357,0.04,5609,0.67,555,0.07,2092,0.25
20,San Antonio,015,BEXAR,Economically Disadvantaged,11440,9944,0.87,7472,0.65,2253,0.20,6816,0.60,1000,0.09,3600,0.32,114,0.01,4714,0.41,560,0.05,778,0.07
20,San Antonio,064,DIMMIT,Not Economically Disadvantaged,36,33,0.92,31,0.86,4,0.11,29,0.81,13,0.36,16,0.44,0,0.00,29,0.81,2,0.06,15,0.42
20,San Antonio,064,DIMMIT,Economically Disadvantaged,157,144,0.92,119,0.76,19,0.12,106,0.68,12,0.08,63,0.40,2,0.01,77,0.49,7,0.04,28,0.18
20,San Antonio,082,FRIO,Not Economically Disadvantaged,61,53,0.87,48,0.79,1,0.02,45,0.74,18,0.30,17,0.28,2,0.03,37,0.61,3,0.05,18,0.30
20,San Antonio,082,FRIO,Economically Disadvantaged,171,154,0.90,126,0.74,16,0.09,111,0.65,13,0.08,46,0.27,0,0.00,59,0.35,3,0.02,10,0.06
20,San Antonio,130,KENDALL,Not Economically Disadvantaged,329,315,0.96,281,0.85,16,0.05,265,0.81,167,0.51,71,0.22,16,0.05,254,0.77,17,0.05,140,0.43
20,San Antonio,130,KENDALL,Economically Disadvantaged,72,62,0.86,44,0.61,16,0.22,44,0.61,14,0.19,7,0.10,2,0.03,23,0.32,4,0.06,6,0.08
20,San Antonio,133,KERR,Not Economically Disadvantaged,324,296,0.91,255,0.79,30,0.09,237,0.73,131,0.40,47,0.15,9,0.03,187,0.58,15,0.05,88,0.27
20,San Antonio,133,KERR,Economically Disadvantaged,255,225,0.88,162,0.64,44,0.17,138,0.54,39,0.15,26,0.10,5,0.02,70,0.28,7,0.03,16,0.06
20,San Antonio,136,KINNEY,Not Economically Disadvantaged,19,18,0.95,18,0.95,0,0.00,16,0.84,8,0.42,6,0.32,0,0.00,14,0.74,0,0.00,7,0.37
20,San Antonio,136,KINNEY,Economically Disadvantaged,31,30,0.97,29,0.94,1,0.03,25,0.81,2,0.06,10,0.32,0,0.00,12,0.39,2,0.06,2,0.06
20,San Antonio,142,LA SALLE,Not Economically Disadvantaged,39,35,0.90,34,0.87,0,0.00,32,0.82,18,0.46,10,0.26,0,0.00,28,0.72,2,0.05,13,0.33
20,San Antonio,142,LA SALLE,Economically Disadvantaged,86,69,0.80,54,0.63,8,0.09,46,0.54,3,0.03,9,0.11,2,0.02,14,0.16,0,0.00,1,0.01
20,San Antonio,159,MAVERICK,Not Economically Disadvantaged,102,95,0.93,74,0.73,15,0.15,75,0.74,35,0.34,40,0.39,1,0.01,76,0.75,5,0.05,35,0.34
20,San Antonio,159,MAVERICK,Economically Disadvantaged,755,691,0.92,436,0.58,233,0.31,448,0.59,99,0.13,261,0.35,4,0.01,364,0.48,44,0.06,127,0.17
20,San Antonio,163,MEDINA,Not Economically Disadvantaged,354,322,0.91,308,0.87,12,0.03,288,0.81,102,0.29,134,0.38,3,0.01,239,0.68,23,0.07,106,0.30
20,San Antonio,163,MEDINA,Economically Disadvantaged,297,265,0.89,221,0.74,34,0.11,194,0.65,13,0.04,89,0.30,2,0.01,104,0.35,16,0.05,24,0.08
20,San Antonio,193,REAL,Not Economically Disadvantaged,14,13,0.93,12,0.86,0,0.00,9,0.64,5,0.36,6,0.43,0,0.00,11,0.79,3,0.21,4,0.29
20,San Antonio,193,REAL,Economically Disadvantaged,12,11,0.92,10,0.83,1,0.08,9,0.75,2,0.17,3,0.25,0,0.00,5,0.42,0,0.00,3,0.25
20,San Antonio,232,UVALDE,Not Economically Disadvantaged,161,154,0.96,123,0.76,25,0.16,132,0.82,45,0.28,68,0.42,2,0.01,115,0.71,4,0.02,57,0.35
20,San Antonio,232,UVALDE,Economically Disadvantaged,308,272,0.88,151,0.49,111,0.36,179,0.58,13,0.04,109,0.35,5,0.02,127,0.41,14,0.05,24,0.08
20,San Antonio,247,WILSON,Not Economically Disadvantaged,328,314,0.96,293,0.89,12,0.04,278,0.85,69,0.21,145,0.44,5,0.02,219,0.67,11,0.03,83,0.25
20,San Antonio,247,WILSON,Economically Disadvantaged,205,197,0.96,154,0.75,32,0.16,144,0.70,15,0.07,66,0.32,4,0.02,85,0.42,5,0.02,23,0.11
20,San Antonio,254,ZAVALA,Not Economically Disadvantaged,28,27,0.96,26,0.93,1,0.04,25,0.89,4,0.14,15,0.54,0,0.00,19,0.68,0,0.00,11,0.39
20,San Antonio,254,ZAVALA,Economically Disadvantaged,169,148,0.88,119,0.70,23,0.14,108,0.64,11,0.07,82,0.49,1,0.01,94,0.56,6,0.04,28,0.17
,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: THECB, TEA, and NSC (National Student Clearinghouse), 11/25/2013",,,,,,,,,,,,,,,,,,,,,,,,,
"Out-of-state graduate total not shown, because current NSC data collection extends only into 2006.",,,,,,,,,,,,,,,,,,,,,,,,,
