Region Code,TEA Region,County Number,County Name,economic-status,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,enrolled_out_of_state,enrolled_out_of_state_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
18,Midland,122,JEFF DAVIS,Economically Disadvantaged,17,16,0.94,17,1.00,0,0.00,10,0.59,3,0.18,4,0.24,0,0.00,7,0.41,1,0.06,2,0.12
18,Midland,156,MARTIN,Not Economically Disadvantaged,41,41,1.00,40,0.98,0,0.00,39,0.95,8,0.20,23,0.56,0,0.00,31,0.76,1,0.02,15,0.37
18,Midland,156,MARTIN,Economically Disadvantaged,39,37,0.95,32,0.82,5,0.13,26,0.67,2,0.05,12,0.31,0,0.00,14,0.36,0,0.00,3,0.08
18,Midland,165,MIDLAND,Not Economically Disadvantaged,1098,1037,0.94,967,0.88,58,0.05,867,0.79,234,0.21,368,0.34,28,0.03,630,0.57,50,0.05,311,0.28
18,Midland,165,MIDLAND,Economically Disadvantaged,757,677,0.89,531,0.70,135,0.18,381,0.50,12,0.02,129,0.17,3,0.00,144,0.19,23,0.03,29,0.04
18,Midland,186,PECOS,Not Economically Disadvantaged,128,125,0.98,114,0.89,8,0.06,106,0.83,36,0.28,46,0.36,2,0.02,84,0.66,6,0.05,31,0.24
18,Midland,186,PECOS,Economically Disadvantaged,105,99,0.94,80,0.76,19,0.18,65,0.62,7,0.07,19,0.18,0,0.00,26,0.25,2,0.02,10,0.10
18,Midland,189,PRESIDIO,Not Economically Disadvantaged,27,26,0.96,25,0.93,0,0.00,21,0.78,10,0.37,4,0.15,0,0.00,14,0.52,0,0.00,5,0.19
18,Midland,189,PRESIDIO,Economically Disadvantaged,114,103,0.90,94,0.83,4,0.04,79,0.69,33,0.29,21,0.18,0,0.00,54,0.47,1,0.01,20,0.18
18,Midland,192,REAGAN,Not Economically Disadvantaged,43,43,1.00,42,0.98,0,0.00,40,0.93,17,0.40,16,0.37,2,0.05,35,0.81,1,0.02,16,0.37
18,Midland,192,REAGAN,Economically Disadvantaged,36,34,0.94,33,0.92,0,0.00,30,0.83,4,0.11,10,0.28,0,0.00,14,0.39,1,0.03,3,0.08
18,Midland,195,REEVES,Not Economically Disadvantaged,82,80,0.98,74,0.90,6,0.07,69,0.84,26,0.32,25,0.31,0,0.00,51,0.62,4,0.05,19,0.23
18,Midland,195,REEVES,Economically Disadvantaged,153,143,0.94,115,0.75,20,0.13,97,0.63,14,0.09,41,0.27,1,0.01,56,0.37,3,0.02,16,0.11
18,Midland,222,TERRELL,Not Economically Disadvantaged,9,9,1.00,9,1.00,0,0.00,9,1.00,3,0.33,3,0.33,0,0.00,6,0.67,0,0.00,4,0.44
18,Midland,222,TERRELL,Economically Disadvantaged,13,11,0.85,10,0.77,2,0.15,9,0.69,5,0.39,1,0.08,0,0.00,6,0.46,0,0.00,0,0.00
18,Midland,231,UPTON,Not Economically Disadvantaged,36,33,0.92,32,0.89,1,0.03,31,0.86,9,0.25,17,0.47,0,0.00,26,0.72,1,0.03,8,0.22
18,Midland,231,UPTON,Economically Disadvantaged,28,27,0.96,26,0.93,2,0.07,20,0.71,3,0.11,6,0.21,0,0.00,9,0.32,0,0.00,3,0.11
18,Midland,238,WARD,Not Economically Disadvantaged,100,100,1.00,91,0.91,6,0.06,89,0.89,29,0.29,36,0.36,2,0.02,67,0.67,1,0.01,27,0.27
18,Midland,238,WARD,Economically Disadvantaged,79,75,0.95,70,0.89,5,0.06,66,0.84,5,0.06,18,0.23,0,0.00,23,0.29,0,0.00,2,0.03
18,Midland,248,WINKLER,Not Economically Disadvantaged,44,42,0.96,39,0.89,4,0.09,36,0.82,18,0.41,14,0.32,0,0.00,32,0.73,2,0.05,15,0.34
18,Midland,248,WINKLER,Economically Disadvantaged,76,69,0.91,55,0.72,13,0.17,54,0.71,8,0.11,20,0.26,1,0.01,29,0.38,2,0.03,8,0.11
19,El Paso,999,El Paso&Hudsp,Not Economically Disadvantaged,3422,3124,0.91,2675,0.78,359,0.11,2559,0.75,1012,0.30,1048,0.31,219,0.06,2279,0.67,181,0.05,754,0.22
19,El Paso,999,El Paso&Hudsp,Economically Disadvantaged,8010,7450,0.93,5700,0.71,1556,0.19,5301,0.66,1149,0.14,2742,0.34,171,0.02,4062,0.51,393,0.05,966,0.12
20,San Antonio,007,ATASCOSA,Not Economically Disadvantaged,268,255,0.95,229,0.85,23,0.09,218,0.81,75,0.28,75,0.28,4,0.01,154,0.58,5,0.02,65,0.24
20,San Antonio,007,ATASCOSA,Economically Disadvantaged,379,357,0.94,291,0.77,59,0.16,270,0.71,30,0.08,82,0.22,3,0.01,115,0.30,6,0.02,26,0.07
20,San Antonio,010,BANDERA,Not Economically Disadvantaged,164,158,0.96,132,0.81,26,0.16,128,0.78,54,0.33,46,0.28,6,0.04,106,0.65,10,0.06,43,0.26
20,San Antonio,010,BANDERA,Economically Disadvantaged,86,81,0.94,52,0.61,23,0.27,44,0.51,6,0.07,11,0.13,0,0.00,17,0.20,4,0.05,4,0.05
20,San Antonio,015,BEXAR,Not Economically Disadvantaged,8025,7407,0.92,6700,0.84,512,0.06,6125,0.76,2344,0.29,2715,0.34,305,0.04,5364,0.67,409,0.05,2157,0.27
20,San Antonio,015,BEXAR,Economically Disadvantaged,11861,10825,0.91,8384,0.71,2167,0.18,7018,0.59,1038,0.09,3680,0.31,75,0.01,4793,0.40,541,0.05,878,0.07
20,San Antonio,064,DIMMIT,Not Economically Disadvantaged,49,44,0.90,39,0.80,3,0.06,29,0.59,7,0.14,19,0.39,0,0.00,26,0.53,2,0.04,9,0.18
20,San Antonio,064,DIMMIT,Economically Disadvantaged,130,121,0.93,104,0.80,15,0.12,90,0.69,20,0.15,36,0.28,1,0.01,57,0.44,5,0.04,20,0.15
20,San Antonio,082,FRIO,Not Economically Disadvantaged,61,57,0.93,54,0.89,4,0.07,53,0.87,13,0.21,25,0.41,0,0.00,38,0.62,1,0.02,13,0.21
20,San Antonio,082,FRIO,Economically Disadvantaged,177,167,0.94,139,0.79,19,0.11,106,0.60,14,0.08,38,0.22,0,0.00,52,0.29,2,0.01,13,0.07
20,San Antonio,130,KENDALL,Not Economically Disadvantaged,323,307,0.95,296,0.92,11,0.03,278,0.86,167,0.52,77,0.24,11,0.03,255,0.79,11,0.03,135,0.42
20,San Antonio,130,KENDALL,Economically Disadvantaged,54,50,0.93,41,0.76,9,0.17,38,0.70,5,0.09,14,0.26,0,0.00,19,0.35,1,0.02,3,0.06
20,San Antonio,133,KERR,Not Economically Disadvantaged,300,290,0.97,246,0.82,34,0.11,234,0.78,128,0.43,45,0.15,8,0.03,181,0.60,15,0.05,90,0.30
20,San Antonio,133,KERR,Economically Disadvantaged,241,224,0.93,156,0.65,56,0.23,134,0.56,33,0.14,27,0.11,3,0.01,63,0.26,7,0.03,18,0.07
20,San Antonio,136,KINNEY,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
20,San Antonio,136,KINNEY,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
20,San Antonio,142,LA SALLE,Not Economically Disadvantaged,20,18,0.90,15,0.75,2,0.10,15,0.75,9,0.45,1,0.05,0,0.00,10,0.50,0,0.00,9,0.45
20,San Antonio,142,LA SALLE,Economically Disadvantaged,80,65,0.81,59,0.74,12,0.15,56,0.70,10,0.13,12,0.15,0,0.00,22,0.28,1,0.01,7,0.09
20,San Antonio,159,MAVERICK,Not Economically Disadvantaged,85,81,0.95,76,0.89,5,0.06,73,0.86,25,0.29,41,0.48,2,0.02,68,0.80,4,0.05,32,0.38
20,San Antonio,159,MAVERICK,Economically Disadvantaged,822,752,0.92,584,0.71,157,0.19,538,0.66,101,0.12,360,0.44,4,0.00,465,0.57,40,0.05,147,0.18
20,San Antonio,163,MEDINA,Not Economically Disadvantaged,380,366,0.96,339,0.89,21,0.06,321,0.85,97,0.26,133,0.35,6,0.02,236,0.62,7,0.02,107,0.28
20,San Antonio,163,MEDINA,Economically Disadvantaged,294,265,0.90,201,0.68,63,0.21,182,0.62,23,0.08,62,0.21,1,0.00,86,0.29,6,0.02,23,0.08
20,San Antonio,193,REAL,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
20,San Antonio,193,REAL,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
20,San Antonio,232,UVALDE,Not Economically Disadvantaged,155,149,0.96,133,0.86,10,0.06,125,0.81,37,0.24,77,0.50,3,0.02,117,0.76,9,0.06,55,0.36
20,San Antonio,232,UVALDE,Economically Disadvantaged,361,324,0.90,237,0.66,79,0.22,198,0.55,15,0.04,130,0.36,2,0.01,147,0.41,20,0.06,34,0.09
20,San Antonio,247,WILSON,Not Economically Disadvantaged,337,322,0.96,307,0.91,12,0.04,289,0.86,87,0.26,130,0.39,3,0.01,220,0.65,9,0.03,105,0.31
20,San Antonio,247,WILSON,Economically Disadvantaged,235,220,0.94,185,0.79,32,0.14,154,0.66,20,0.09,58,0.25,2,0.01,80,0.34,7,0.03,22,0.09
20,San Antonio,254,ZAVALA,Not Economically Disadvantaged,21,21,1.00,19,0.91,2,0.10,20,0.95,1,0.05,11,0.52,1,0.05,13,0.62,0,0.00,5,0.24
20,San Antonio,254,ZAVALA,Economically Disadvantaged,166,154,0.93,115,0.69,34,0.21,100,0.60,13,0.08,77,0.46,0,0.00,90,0.54,16,0.10,25,0.15
,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: THECB, TEA, and NSC (National Student Clearinghouse), 11/25/2013",,,,,,,,,,,,,,,,,,,,,,,,,
"Out-of-state graduate total not shown, because current NSC data collection extends only into 2006.",,,,,,,,,,,,,,,,,,,,,,,,,
