Region Code,TEA Region,County Number,County Name,economic_status,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,enrolled_out_of_state,enrolled_out_of_state_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
18,Midland,114,HOWARD,Economically Disadvantaged,219,189,0.86,138,0.63,35,0.16,134,0.61,5,0.02,75,0.34,1,0.00,81,0.37,5,0.02,24,0.11
18,Midland,122,JEFF DAVIS,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
18,Midland,122,JEFF DAVIS,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
18,Midland,156,MARTIN,Not Economically Disadvantaged,42,42,1.00,42,1.00,0,0.00,42,1.00,9,0.21,28,0.67,0,0.00,37,0.88,0,0.00,20,0.48
18,Midland,156,MARTIN,Economically Disadvantaged,56,49,0.88,43,0.77,3,0.05,39,0.70,3,0.05,19,0.34,0,0.00,22,0.39,0,0.00,4,0.07
18,Midland,165,MIDLAND,Not Economically Disadvantaged,1139,1066,0.94,972,0.85,74,0.07,899,0.79,199,0.18,341,0.30,45,0.04,585,0.51,37,0.03,283,0.25
18,Midland,165,MIDLAND,Economically Disadvantaged,770,695,0.90,517,0.67,150,0.20,402,0.52,14,0.02,108,0.14,4,0.01,126,0.16,19,0.02,18,0.02
18,Midland,186,PECOS,Not Economically Disadvantaged,115,108,0.94,102,0.89,9,0.08,101,0.88,39,0.34,41,0.36,1,0.01,81,0.70,3,0.03,32,0.28
18,Midland,186,PECOS,Economically Disadvantaged,126,102,0.81,84,0.67,26,0.21,89,0.71,11,0.09,38,0.30,1,0.01,50,0.40,3,0.02,7,0.06
18,Midland,189,PRESIDIO,Not Economically Disadvantaged,18,15,0.83,15,0.83,2,0.11,16,0.89,9,0.50,4,0.22,1,0.06,14,0.78,0,0.00,5,0.28
18,Midland,189,PRESIDIO,Economically Disadvantaged,119,101,0.85,86,0.72,19,0.16,81,0.68,37,0.31,19,0.16,0,0.00,56,0.47,0,0.00,14,0.12
18,Midland,192,REAGAN,Not Economically Disadvantaged,38,37,0.97,35,0.92,1,0.03,35,0.92,12,0.32,14,0.37,1,0.03,27,0.71,0,0.00,16,0.42
18,Midland,192,REAGAN,Economically Disadvantaged,41,40,0.98,40,0.98,0,0.00,39,0.95,10,0.24,8,0.20,0,0.00,18,0.44,0,0.00,4,0.10
18,Midland,195,REEVES,Not Economically Disadvantaged,81,79,0.98,71,0.88,8,0.10,64,0.79,19,0.24,28,0.35,0,0.00,47,0.58,2,0.02,17,0.21
18,Midland,195,REEVES,Economically Disadvantaged,164,154,0.94,127,0.77,28,0.17,118,0.72,18,0.11,36,0.22,3,0.02,57,0.35,6,0.04,12,0.07
18,Midland,222,TERRELL,Not Economically Disadvantaged,10,10,1.00,8,0.80,1,0.10,7,0.70,5,0.50,2,0.20,0,0.00,7,0.70,1,0.10,2,0.20
18,Midland,222,TERRELL,Economically Disadvantaged,14,11,0.79,11,0.79,2,0.14,8,0.57,3,0.21,2,0.14,1,0.07,6,0.43,1,0.07,0,0.00
18,Midland,231,UPTON,Not Economically Disadvantaged,27,27,1.00,24,0.89,1,0.04,23,0.85,8,0.30,11,0.41,0,0.00,19,0.70,0,0.00,4,0.15
18,Midland,231,UPTON,Economically Disadvantaged,42,40,0.95,41,0.98,0,0.00,35,0.83,4,0.10,13,0.31,0,0.00,17,0.41,0,0.00,6,0.14
18,Midland,238,WARD,Not Economically Disadvantaged,94,91,0.97,88,0.94,2,0.02,83,0.88,24,0.26,47,0.50,0,0.00,71,0.76,1,0.01,36,0.38
18,Midland,238,WARD,Economically Disadvantaged,82,76,0.93,59,0.72,11,0.13,60,0.73,7,0.09,18,0.22,0,0.00,25,0.31,1,0.01,10,0.12
18,Midland,248,WINKLER,Not Economically Disadvantaged,79,79,1.00,77,0.98,0,0.00,73,0.92,30,0.38,29,0.37,2,0.03,61,0.77,2,0.03,21,0.27
18,Midland,248,WINKLER,Economically Disadvantaged,88,81,0.92,63,0.72,11,0.13,62,0.71,4,0.05,27,0.31,0,0.00,31,0.35,0,0.00,8,0.09
19,El Paso,999,El Paso&Hudsp,Not Economically Disadvantaged,3494,3155,0.90,2719,0.78,347,0.10,2564,0.73,990,0.28,1027,0.29,260,0.07,2277,0.65,209,0.06,772,0.22
19,El Paso,999,El Paso&Hudsp,Economically Disadvantaged,8106,7434,0.92,5766,0.71,1463,0.18,5427,0.67,1154,0.14,2675,0.33,250,0.03,4079,0.50,386,0.05,927,0.11
20,San Antonio,007,ATASCOSA,Not Economically Disadvantaged,259,248,0.96,227,0.88,16,0.06,222,0.86,80,0.31,80,0.31,7,0.03,167,0.65,6,0.02,70,0.27
20,San Antonio,007,ATASCOSA,Economically Disadvantaged,374,347,0.93,289,0.77,60,0.16,273,0.73,24,0.06,96,0.26,5,0.01,125,0.33,11,0.03,26,0.07
20,San Antonio,010,BANDERA,Not Economically Disadvantaged,151,143,0.95,112,0.74,28,0.19,115,0.76,49,0.33,34,0.23,2,0.01,85,0.56,7,0.05,41,0.27
20,San Antonio,010,BANDERA,Economically Disadvantaged,93,83,0.89,54,0.58,25,0.27,46,0.50,6,0.06,23,0.25,0,0.00,29,0.31,4,0.04,7,0.08
20,San Antonio,015,BEXAR,Not Economically Disadvantaged,8344,7559,0.91,6805,0.82,589,0.07,6311,0.76,2358,0.28,2867,0.34,331,0.04,5556,0.67,437,0.05,2062,0.25
20,San Antonio,015,BEXAR,Economically Disadvantaged,11166,10086,0.90,7827,0.70,1999,0.18,6895,0.62,943,0.08,3504,0.31,86,0.01,4533,0.41,422,0.04,811,0.07
20,San Antonio,064,DIMMIT,Not Economically Disadvantaged,46,42,0.91,37,0.80,3,0.07,35,0.76,5,0.11,23,0.50,0,0.00,28,0.61,1,0.02,14,0.30
20,San Antonio,064,DIMMIT,Economically Disadvantaged,144,139,0.97,128,0.89,10,0.07,109,0.76,17,0.12,58,0.40,2,0.01,77,0.54,7,0.05,26,0.18
20,San Antonio,082,FRIO,Not Economically Disadvantaged,65,61,0.94,59,0.91,1,0.02,58,0.89,18,0.28,22,0.34,0,0.00,40,0.62,0,0.00,21,0.32
20,San Antonio,082,FRIO,Economically Disadvantaged,176,160,0.91,148,0.84,7,0.04,117,0.67,14,0.08,36,0.21,0,0.00,50,0.28,3,0.02,15,0.09
20,San Antonio,130,KENDALL,Not Economically Disadvantaged,329,318,0.97,297,0.90,5,0.02,280,0.85,177,0.54,80,0.24,18,0.05,275,0.84,21,0.06,158,0.48
20,San Antonio,130,KENDALL,Economically Disadvantaged,76,67,0.88,58,0.76,14,0.18,51,0.67,5,0.07,17,0.22,1,0.01,23,0.30,2,0.03,3,0.04
20,San Antonio,133,KERR,Not Economically Disadvantaged,299,278,0.93,236,0.79,33,0.11,218,0.73,124,0.42,46,0.15,6,0.02,176,0.59,17,0.06,91,0.30
20,San Antonio,133,KERR,Economically Disadvantaged,287,261,0.91,186,0.65,65,0.23,159,0.55,49,0.17,38,0.13,2,0.01,89,0.31,6,0.02,27,0.09
20,San Antonio,136,KINNEY,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
20,San Antonio,136,KINNEY,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
20,San Antonio,142,LA SALLE,Not Economically Disadvantaged,35,30,0.86,27,0.77,2,0.06,23,0.66,11,0.31,8,0.23,0,0.00,19,0.54,2,0.06,10,0.29
20,San Antonio,142,LA SALLE,Economically Disadvantaged,74,60,0.81,53,0.72,7,0.09,52,0.70,9,0.12,13,0.18,3,0.04,25,0.34,2,0.03,7,0.09
20,San Antonio,159,MAVERICK,Not Economically Disadvantaged,100,92,0.92,88,0.88,6,0.06,81,0.81,30,0.30,40,0.40,1,0.01,71,0.71,3,0.03,39,0.39
20,San Antonio,159,MAVERICK,Economically Disadvantaged,809,727,0.90,582,0.72,133,0.16,524,0.65,98,0.12,310,0.38,3,0.00,411,0.51,35,0.04,138,0.17
20,San Antonio,163,MEDINA,Not Economically Disadvantaged,393,366,0.93,336,0.86,25,0.06,323,0.82,117,0.30,134,0.34,5,0.01,256,0.65,17,0.04,128,0.33
20,San Antonio,163,MEDINA,Economically Disadvantaged,256,234,0.91,190,0.74,41,0.16,183,0.72,22,0.09,63,0.25,1,0.00,86,0.34,7,0.03,20,0.08
20,San Antonio,193,REAL,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
20,San Antonio,193,REAL,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
20,San Antonio,232,UVALDE,Not Economically Disadvantaged,155,149,0.96,129,0.83,19,0.12,136,0.88,51,0.33,67,0.43,2,0.01,120,0.77,10,0.06,65,0.42
20,San Antonio,232,UVALDE,Economically Disadvantaged,331,297,0.90,191,0.58,103,0.31,194,0.59,19,0.06,123,0.37,2,0.01,144,0.44,20,0.06,34,0.10
20,San Antonio,247,WILSON,Not Economically Disadvantaged,328,314,0.96,291,0.89,17,0.05,274,0.84,80,0.24,140,0.43,4,0.01,224,0.68,8,0.02,98,0.30
20,San Antonio,247,WILSON,Economically Disadvantaged,205,196,0.96,169,0.82,23,0.11,147,0.72,17,0.08,51,0.25,3,0.01,71,0.35,8,0.04,14,0.07
20,San Antonio,254,ZAVALA,Not Economically Disadvantaged,20,18,0.90,17,0.85,0,0.00,16,0.80,1,0.05,12,0.60,0,0.00,13,0.65,2,0.10,5,0.25
20,San Antonio,254,ZAVALA,Economically Disadvantaged,164,151,0.92,109,0.67,23,0.14,98,0.60,4,0.02,78,0.48,3,0.02,85,0.52,10,0.06,23,0.14
