Region Code,TEA Region,County Number,County Name,ethnicity,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
16,Amarillo,191,RANDALL,Hispanic,142,137,96%,128,90%,,,116,82%,27,19%,55,39%,82,58%,,,36,25%
16,Amarillo,191,RANDALL,White,554,539,97%,517,93%,6,1%,468,84%,153,28%,199,36%,352,64%,15,3%,199,36%
16,Amarillo,197,ROBERTS,All Ethnicities,12,12,100%,10,83%,,,9,75%,,,,,6,50%,,,5,42%
16,Amarillo,211,SHERMAN,Other Ethnicities,40,39,98%,37,93%,,,17,43%,8,20%,,,12,30%,,,8,20%
16,Amarillo,211,SHERMAN,Hispanic,41,38,93%,33,80%,,,27,66%,5,12%,9,22%,14,34%,,,6,15%
16,Amarillo,219,SWISHER,Other Ethnicities,9,9,100%,8,89%,,,9,100%,,,,,7,78%,,,,
16,Amarillo,219,SWISHER,Hispanic,49,48,98%,46,94%,,,41,84%,11,22%,12,24%,23,47%,,,,
16,Amarillo,219,SWISHER,White,42,41,98%,41,98%,,,37,88%,10,24%,16,38%,26,62%,,,10,24%
16,Amarillo,242,WHEELER,Other Ethnicities,21,20,95%,20,95%,,,18,86%,,,,,7,33%,,,,
16,Amarillo,242,WHEELER,White,47,47,100%,43,91%,,,40,85%,8,17%,19,40%,27,57%,,,13,28%
17,Lubbock,9,BAILEY,Other Ethnicities,23,22,96%,21,91%,,,19,83%,9,39%,,,12,52%,,,9,39%
17,Lubbock,9,BAILEY,Hispanic,75,71,95%,60,80%,5,7%,51,68%,7,9%,15,20%,22,29%,,,7,9%
17,Lubbock,17,BORDEN,Other Ethnicities,8,8,100%,8,100%,,,8,100%,6,75%,,,7,88%,,,,
17,Lubbock,17,BORDEN,White,9,9,100%,7,78%,,,8,89%,,,,,6,67%,,,,
17,Lubbock,40,COCHRAN,Other Ethnicities,21,20,95%,19,90%,,,18,86%,7,33%,9,43%,16,76%,,,9,43%
17,Lubbock,40,COCHRAN,Hispanic,31,29,94%,25,81%,6,19%,28,90%,,,10,32%,11,35%,,,,
17,Lubbock,51,COTTLE,All Ethnicities,20,18,90%,17,85%,,,15,75%,6,30%,,,9,45%,,,,
17,Lubbock,54,CROSBY,All Ethnicities,71,66,93%,63,89%,5,7%,62,87%,9,13%,20,28%,29,41%,,,10,14%
17,Lubbock,58,DAWSON,Other Ethnicities,72,67,93%,64,89%,5,7%,58,81%,23,32%,17,24%,40,56%,,,24,33%
17,Lubbock,58,DAWSON,Hispanic,117,110,94%,98,84%,12,10%,82,70%,7,6%,47,40%,54,46%,,,18,15%
17,Lubbock,63,DICKENS,Other Ethnicities,14,14,100%,13,93%,,,11,79%,,,,,7,50%,,,5,36%
17,Lubbock,63,DICKENS,White,14,13,93%,13,93%,,,12,86%,,,,,7,50%,,,,
17,Lubbock,77,FLOYD,Other Ethnicities,28,28,100%,24,86%,,,24,86%,10,36%,10,36%,20,71%,,,9,32%
17,Lubbock,77,FLOYD,Hispanic,76,74,97%,67,88%,,,55,72%,11,14%,24,32%,35,46%,,,18,24%
17,Lubbock,83,GAINES,Other Ethnicities,113,107,95%,98,87%,7,6%,88,78%,11,10%,23,20%,34,30%,,,13,12%
17,Lubbock,83,GAINES,White,106,95,90%,89,84%,,,83,78%,29,27%,25,24%,54,51%,,,31,29%
17,Lubbock,85,GARZA,Other Ethnicities,36,35,97%,31,86%,,,26,72%,8,22%,11,31%,19,53%,,,10,28%
17,Lubbock,85,GARZA,Hispanic,44,44,100%,42,95%,,,43,98%,,,14,32%,18,41%,,,8,18%
17,Lubbock,95,HALE,Other Ethnicities,6,6,100%,6,100%,,,5,83%,,,,,5,83%,,,,
17,Lubbock,95,HALE,African Americans,21,19,90%,17,81%,,,18,86%,9,43%,,,12,57%,,,5,24%
17,Lubbock,95,HALE,Hispanic,373,349,94%,334,90%,15,4%,298,80%,80,21%,115,31%,195,52%,,,61,16%
17,Lubbock,95,HALE,White,138,134,97%,128,93%,5,4%,119,86%,70,51%,26,19%,96,70%,,,65,47%
17,Lubbock,110,HOCKLEY,Other Ethnicities,9,9,100%,9,100%,,,9,100%,,,,,5,56%,,,,
17,Lubbock,110,HOCKLEY,African Americans,11,11,100%,9,82%,,,8,73%,,,,,5,45%,,,,
17,Lubbock,110,HOCKLEY,Hispanic,172,163,95%,155,90%,9,5%,131,76%,12,7%,71,41%,83,48%,,,36,21%
17,Lubbock,110,HOCKLEY,White,132,129,98%,125,95%,,,121,92%,36,27%,66,50%,102,77%,5,4%,61,46%
17,Lubbock,132,KENT,All Ethnicities,17,17,100%,17,100%,,,16,94%,6,35%,5,29%,11,65%,,,5,29%
17,Lubbock,135,KING,All Ethnicities,9,9,100%,9,100%,,,9,100%,,,5,56%,8,89%,,,,
17,Lubbock,140,LAMB,Other Ethnicities,11,10,91%,10,91%,,,8,73%,,,5,45%,5,45%,,,,
17,Lubbock,140,LAMB,Hispanic,136,124,91%,109,80%,10,7%,104,76%,14,10%,42,31%,56,41%,,,23,17%
17,Lubbock,140,LAMB,White,93,92,99%,88,95%,,,83,89%,32,34%,34,37%,66,71%,,,42,45%
17,Lubbock,152,LUBBOCK,Other Ethnicities,27,25,93%,21,78%,,,22,81%,,,6,22%,9,33%,,,,
17,Lubbock,152,LUBBOCK,Others,44,43,98%,40,91%,,,37,84%,25,57%,,,29,66%,,,23,52%
17,Lubbock,152,LUBBOCK,African Americans,283,271,96%,236,83%,34,12%,210,74%,33,12%,79,28%,112,40%,5,2%,26,9%
17,Lubbock,152,LUBBOCK,Hispanic,1472,1414,96%,1252,85%,131,9%,1148,78%,188,13%,482,33%,670,46%,21,1%,221,15%
17,Lubbock,152,LUBBOCK,Other Ethnicities,36,35,97%,34,94%,,,29,81%,13,36%,7,19%,20,56%,,,10,28%
17,Lubbock,152,LUBBOCK,White,1299,1254,97%,1185,91%,34,3%,1106,85%,463,36%,403,31%,866,67%,43,3%,519,40%
17,Lubbock,153,LYNN,Other Ethnicities,36,36,100%,33,92%,,,33,92%,14,39%,10,28%,24,67%,,,11,31%
17,Lubbock,153,LYNN,Hispanic,55,55,100%,54,98%,,,50,91%,,,13,24%,15,27%,,,5,9%
17,Lubbock,173,MOTLEY,All Ethnicities,10,10,100%,10,100%,,,10,100%,,,7,70%,8,80%,,,6,60%
17,Lubbock,223,TERRY,Other Ethnicities,38,37,97%,36,95%,,,35,92%,6,16%,13,34%,19,50%,,,9,24%
17,Lubbock,223,TERRY,Hispanic,98,96,98%,93,95%,,,83,85%,,,40,41%,43,44%,,,14,14%
17,Lubbock,251,YOAKUM,Other Ethnicities,37,37,100%,37,100%,,,36,97%,12,32%,16,43%,28,76%,,,15,41%
17,Lubbock,251,YOAKUM,Hispanic,87,84,97%,83,95%,,,78,90%,9,10%,32,37%,41,47%,,,15,17%
18,Midland,2,ANDREWS,Other Ethnicities,83,79,95%,74,89%,,,66,80%,23,28%,25,30%,48,58%,,,23,28%
18,Midland,2,ANDREWS,Hispanic,131,127,97%,122,93%,5,4%,110,84%,16,12%,34,26%,50,38%,,,20,15%
18,Midland,22,BREWSTER,Other Ethnicities,34,31,91%,26,76%,,,24,71%,15,44%,6,18%,21,62%,,,11,32%
18,Midland,22,BREWSTER,Hispanic,55,54,98%,53,96%,,,49,89%,24,44%,7,13%,31,56%,,,13,24%
18,Midland,52,CRANE,Other Ethnicities,29,29,100%,28,97%,,,21,72%,9,31%,8,28%,17,59%,,,8,28%
18,Midland,52,CRANE,Hispanic,36,35,97%,33,92%,,,32,89%,6,17%,16,44%,22,61%,,,10,28%
18,Midland,55,CULBERSON,All Ethnicities,40,37,93%,36,90%,,,34,85%,14,35%,,,18,45%,,,9,23%
18,Midland,68,ECTOR,Other Ethnicities,21,21,100%,21,100%,,,18,86%,8,38%,,,12,57%,,,6,29%
18,Midland,68,ECTOR,African Americans,74,69,93%,62,84%,6,8%,41,55%,7,9%,17,23%,24,32%,,,9,12%
18,Midland,68,ECTOR,Hispanic,1271,1168,92%,1046,82%,128,10%,804,63%,140,11%,407,32%,547,43%,41,3%,213,17%
18,Midland,68,ECTOR,Other Ethnicities,18,18,100%,17,94%,,,13,72%,6,33%,,,9,50%,,,,
18,Midland,68,ECTOR,White,475,442,93%,405,85%,31,7%,321,68%,100,21%,145,31%,245,52%,19,4%,114,24%
18,Midland,87,GLASSCOCK,Hispanic,11,11,100%,11,100%,,,11,100%,,,6,55%,7,64%,,,,
18,Midland,87,GLASSCOCK,White,15,15,100%,15,100%,,,15,100%,9,60%,5,33%,14,93%,,,12,80%
18,Midland,114,HOWARD,Other Ethnicities,29,29,100%,24,83%,,,20,69%,6,21%,7,24%,13,45%,,,,
18,Midland,114,HOWARD,Hispanic,181,172,95%,148,82%,11,6%,123,68%,12,7%,67,37%,79,44%,,,32,18%
18,Midland,114,HOWARD,White,162,154,95%,145,90%,10,6%,135,83%,38,23%,53,33%,91,56%,,,41,25%
18,Midland,122,JEFF DAVIS,All Ethnicities,22,18,82%,18,82%,,,18,82%,10,45%,,,14,64%,,,10,45%
18,Midland,156,MARTIN,Other Ethnicities,32,31,97%,31,97%,,,27,84%,9,28%,10,31%,19,59%,,,10,31%
18,Midland,156,MARTIN,Hispanic,43,39,91%,36,84%,,,35,81%,5,12%,19,44%,24,56%,,,10,23%
18,Midland,165,MIDLAND,Other Ethnicities,13,11,85%,9,69%,,,8,62%,,,,,6,46%,,,,
18,Midland,165,MIDLAND,Others,19,19,100%,19,100%,,,18,95%,8,42%,6,32%,14,74%,,,9,47%
18,Midland,165,MIDLAND,African Americans,110,107,97%,92,84%,14,13%,78,71%,17,15%,28,25%,45,41%,,,10,9%
18,Midland,165,MIDLAND,Hispanic,945,911,96%,811,86%,85,9%,650,69%,95,10%,336,36%,431,46%,20,2%,158,17%
18,Midland,165,MIDLAND,White,620,587,95%,535,86%,34,5%,476,77%,174,28%,189,30%,363,59%,20,3%,201,32%
18,Midland,186,PECOS,Other Ethnicities,41,38,93%,34,83%,,,32,78%,14,34%,13,32%,27,66%,,,16,39%
18,Midland,186,PECOS,Hispanic,149,144,97%,128,86%,14,9%,110,74%,26,17%,31,21%,57,38%,,,27,18%
18,Midland,189,PRESIDIO,Other Ethnicities,16,15,94%,15,94%,,,11,69%,5,31%,,,6,38%,,,,
18,Midland,189,PRESIDIO,Hispanic,116,109,94%,105,91%,,,92,79%,32,28%,26,22%,58,50%,,,32,28%
18,Midland,192,REAGAN,Other Ethnicities,15,15,100%,14,93%,,,12,80%,,,5,33%,8,53%,,,,
18,Midland,192,REAGAN,Hispanic,55,53,96%,47,85%,6,11%,47,85%,7,13%,17,31%,24,44%,,,12,22%
18,Midland,195,REEVES,Other Ethnicities,15,15,100%,14,93%,,,12,80%,6,40%,,,8,53%,,,,
18,Midland,195,REEVES,Hispanic,165,158,96%,152,92%,6,4%,127,77%,26,16%,52,32%,78,47%,,,26,16%
18,Midland,222,TERRELL,All Ethnicities,9,8,89%,9,100%,,,9,100%,6,67%,,,7,78%,,,,
18,Midland,231,UPTON,Other Ethnicities,23,21,91%,21,91%,,,19,83%,7,30%,10,43%,17,74%,,,8,35%
18,Midland,231,UPTON,Hispanic,28,27,96%,27,96%,,,26,93%,,,12,43%,14,50%,,,,
18,Midland,238,WARD,Other Ethnicities,82,76,93%,70,85%,7,9%,62,76%,23,28%,9,11%,32,39%,,,18,22%
18,Midland,238,WARD,Hispanic,87,86,99%,78,90%,6,7%,75,86%,19,22%,26,30%,45,52%,,,18,21%
18,Midland,248,WINKLER,Other Ethnicities,52,49,94%,47,90%,,,39,75%,10,19%,12,23%,22,42%,,,8,15%
18,Midland,248,WINKLER,Hispanic,63,59,94%,58,92%,,,49,78%,10,16%,22,35%,32,51%,,,7,11%
19,El Paso,999,El Paso&Hudspeth,African Americans,240,195,81%,165,69%,17,7%,145,60%,47,20%,51,21%,98,41%,9,4%,36,15%
19,El Paso,999,El Paso&Hudspeth,Hispanic,12201,11574,95%,10040,82%,1378,11%,9646,79%,2961,24%,4170,34%,7131,58%,320,3%,2628,22%
19,El Paso,999,El Paso&Hudspeth,White,718,621,86%,523,73%,41,6%,461,64%,201,28%,149,21%,350,49%,25,3%,177,25%
20,San Antonio,7,ATASCOSA,Other Ethnicities,10,9,90%,9,90%,,,8,80%,,,,,5,50%,,,,
20,San Antonio,7,ATASCOSA,Hispanic,482,469,97%,432,90%,31,6%,391,81%,80,17%,151,31%,231,48%,7,1%,95,20%
20,San Antonio,7,ATASCOSA,White,148,142,96%,143,97%,,,123,83%,36,24%,46,31%,82,55%,,,48,32%
20,San Antonio,10,BANDERA,Other Ethnicities,62,60,97%,55,89%,,,52,84%,16,26%,11,18%,27,44%,,,8,13%
20,San Antonio,10,BANDERA,White,165,157,95%,143,87%,5,3%,127,77%,48,29%,36,22%,84,51%,8,5%,45,27%
20,San Antonio,15,BEXAR,Other Ethnicities,42,36,86%,31,74%,5,12%,31,74%,8,19%,11,26%,19,45%,,,5,12%
19,El Paso,999,El Paso&Hudspeth,Others,88,78,89%,74,84%,,,68,77%,26,30%,24,27%,50,57%,,,31,35%
20,San Antonio,15,BEXAR,African Americans,1726,1579,91%,1337,77%,177,10%,1236,72%,400,23%,476,28%,876,51%,67,4%,337,20%
20,San Antonio,15,BEXAR,Hispanic,16169,15199,94%,13284,82%,1594,10%,12296,76%,2603,16%,5240,32%,7843,49%,365,2%,3219,20%
19,El Paso,999,El Paso&Hudspeth,Other Ethnicities,67,55,82%,42,63%,,,39,58%,15,22%,11,16%,26,39%,,,11,16%
20,San Antonio,15,BEXAR,Other Ethnicities,472,441,93%,399,85%,30,6%,377,80%,147,31%,123,26%,270,57%,9,2%,149,32%
20,San Antonio,15,BEXAR,White,4307,4021,93%,3647,85%,240,6%,3431,80%,1380,32%,1207,28%,2587,60%,133,3%,1477,34%
20,San Antonio,64,DIMMIT,Other Ethnicities,13,10,77%,10,77%,,,6,46%,,,,,5,38%,,,,
20,San Antonio,64,DIMMIT,Hispanic,136,130,96%,110,81%,15,11%,105,77%,22,16%,48,35%,70,51%,,,32,24%
20,San Antonio,82,FRIO,Other Ethnicities,21,18,86%,17,81%,,,18,86%,5,24%,9,43%,14,67%,,,6,29%
20,San Antonio,82,FRIO,Hispanic,202,194,96%,160,79%,30,15%,144,71%,24,12%,43,21%,67,33%,,,22,11%
20,San Antonio,130,KENDALL,Other Ethnicities,8,8,100%,6,75%,,,6,75%,,,,,5,63%,,,,
20,San Antonio,130,KENDALL,Hispanic,131,125,95%,123,94%,,,110,84%,29,22%,37,28%,66,50%,,,35,27%
20,San Antonio,130,KENDALL,Other Ethnicities,14,14,100%,12,86%,,,11,79%,,,,,8,57%,,,,
20,San Antonio,130,KENDALL,White,369,358,97%,351,95%,,,334,91%,162,44%,90,24%,252,68%,8,2%,172,47%
20,San Antonio,133,KERR,Other Ethnicities,13,11,85%,8,62%,,,8,62%,6,46%,,,6,46%,,,,
20,San Antonio,133,KERR,African Americans,12,11,92%,10,83%,,,6,50%,,,,,5,42%,,,,
20,San Antonio,133,KERR,Hispanic,194,186,96%,166,86%,14,7%,155,80%,45,23%,34,18%,79,41%,,,38,20%
20,San Antonio,133,KERR,White,255,235,92%,212,83%,10,4%,199,78%,94,37%,46,18%,140,55%,14,5%,77,30%
20,San Antonio,136,KINNEY,Other Ethnicities,18,16,89%,16,89%,,,14,78%,5,28%,6,33%,11,61%,,,8,44%
20,San Antonio,136,KINNEY,Hispanic,36,34,94%,29,81%,,,28,78%,,,11,31%,15,42%,,,10,28%
20,San Antonio,142,LA SALLE,Other Ethnicities,11,11,100%,9,82%,,,9,82%,,,,,5,45%,,,5,45%
20,San Antonio,142,LA SALLE,Hispanic,53,51,96%,50,94%,,,44,83%,14,26%,6,11%,20,38%,,,11,21%
20,San Antonio,159,MAVERICK,Other Ethnicities,12,12,100%,11,92%,,,9,75%,5,42%,,,8,67%,,,5,42%
20,San Antonio,159,MAVERICK,Hispanic,1009,974,97%,823,82%,127,13%,799,79%,183,18%,416,41%,599,59%,23,2%,293,29%
20,San Antonio,15,BEXAR,Others,487,443,91%,418,86%,26,5%,404,83%,211,43%,109,22%,320,66%,7,6%,226,0%
20,San Antonio,159,MAVERICK,Others,14,14,100%,,,6,43%,8,57%,,,6,43%,8,57%,,,,
20,San Antonio,163,MEDINA,Other Ethnicities,6,6,100%,6,100%,,,6,100%,,,,,5,83%,,,,
20,San Antonio,163,MEDINA,African Americans,6,6,100%,5,83%,,,5,83%,,,,,,,,,,
20,San Antonio,163,MEDINA,Hispanic,403,390,97%,354,88%,27,7%,318,79%,59,15%,123,31%,182,45%,8,2%,82,20%
20,San Antonio,163,MEDINA,Other Ethnicities,11,11,100%,10,91%,,,7,64%,,,,,,,,,,
20,San Antonio,163,MEDINA,White,265,255,96%,243,92%,9,3%,228,86%,98,37%,66,25%,164,62%,,,115,43%
20,San Antonio,193,REAL,Other Ethnicities,15,14,93%,14,93%,,,11,73%,,,5,33%,8,53%,,,5,33%
20,San Antonio,193,REAL,White,23,23,100%,20,87%,,,18,78%,,,7,30%,11,48%,,,5,22%
20,San Antonio,232,UVALDE,Other Ethnicities,78,74,95%,70,90%,,,60,77%,26,33%,30,38%,56,72%,9,12%,35,45%
20,San Antonio,232,UVALDE,Hispanic,323,305,94%,284,88%,20,6%,232,72%,34,11%,154,48%,188,58%,11,3%,82,25%
20,San Antonio,247,WILSON,Other Ethnicities,13,13,100%,11,85%,,,11,85%,,,,,5,38%,,,,
20,San Antonio,247,WILSON,Hispanic,263,253,96%,241,92%,13,5%,227,86%,54,21%,72,27%,126,48%,,,53,20%
20,San Antonio,247,WILSON,Other Ethnicities,8,8,100%,8,100%,,,8,100%,,,,,5,63%,,,,
20,San Antonio,247,WILSON,White,360,349,97%,337,94%,11,3%,314,87%,111,31%,117,33%,228,63%,8,2%,141,39%
20,San Antonio,254,ZAVALA,All Ethnicities,154,148,96%,140,91%,7,5%,127,82%,22,14%,68,44%,90,58%,,,42,27%
