Region Code,TEA Region,County Number,County Name,economic_status,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,enrolled_out_of_state,enrolled_out_of_state_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
18,Midland,122,JEFF DAVIS,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
18,Midland,156,MARTIN,Not Economically Disadvantaged,44,43,0.98,42,0.96,1,0.02,39,0.89,9,0.21,23,0.52, -   ,0,32,0.73, -   ,0,19,0.43
18,Midland,156,MARTIN,Economically Disadvantaged,43,39,0.91,39,0.91,2,0.05,28,0.65,3,0.07,13,0.3, -   ,0,16,0.37, -   ,0,5,0.12
18,Midland,165,MIDLAND,Not Economically Disadvantaged,1043,977,0.94,914,0.88,49,0.05,781,0.75,249,0.24,401,0.38, -   ,0,650,0.62,63,0.06,298,0.29
18,Midland,165,MIDLAND,Economically Disadvantaged,730,682,0.93,550,0.75,115,0.16,372,0.51,28,0.04,221,0.3, -   ,0,249,0.34,39,0.05,50,0.07
18,Midland,186,PECOS,Not Economically Disadvantaged,119,114,0.96,104,0.87,5,0.04,98,0.82,32,0.27,40,0.34, -   ,0,72,0.61,3,0.03,31,0.26
18,Midland,186,PECOS,Economically Disadvantaged,143,136,0.95,114,0.8,15,0.11,91,0.64,4,0.03,33,0.23, -   ,0,37,0.26,3,0.02,7,0.05
18,Midland,189,PRESIDIO,Not Economically Disadvantaged,28,26,0.93,23,0.82,1,0.04,20,0.71,14,0.5,2,0.07, -   ,0,16,0.57, -   ,0,9,0.32
18,Midland,189,PRESIDIO,Economically Disadvantaged,118,114,0.97,101,0.86,10,0.08,86,0.73,32,0.27,29,0.25, -   ,0,61,0.52,2,0.02,22,0.19
18,Midland,192,REAGAN,Not Economically Disadvantaged,22,22,1,22,1, -   ,0,20,0.91,13,0.59,5,0.23, -   ,0,18,0.82,1,0.05,8,0.36
18,Midland,192,REAGAN,Economically Disadvantaged,29,28,0.97,27,0.93,1,0.03,19,0.66,1,0.03,6,0.21, -   ,0,7,0.24, -   ,0,3,0.1
18,Midland,195,REEVES,Not Economically Disadvantaged,77,73,0.95,60,0.78,14,0.18,64,0.83,15,0.2,27,0.35, -   ,0,42,0.55,1,0.01,9,0.12
18,Midland,195,REEVES,Economically Disadvantaged,136,127,0.93,86,0.63,33,0.24,80,0.59,10,0.07,33,0.24, -   ,0,43,0.32,2,0.01,6,0.04
18,Midland,222,TERRELL,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
18,Midland,222,TERRELL,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
18,Midland,231,UPTON,Not Economically Disadvantaged,32,31,0.97,31,0.97,1,0.03,30,0.94,7,0.22,18,0.56, -   ,0,25,0.78,1,0.03,11,0.34
18,Midland,231,UPTON,Economically Disadvantaged,41,39,0.95,38,0.93, -   ,0,30,0.73,2,0.05,9,0.22, -   ,0,11,0.27, -   ,0,2,0.05
18,Midland,238,WARD,Not Economically Disadvantaged,127,122,0.96,106,0.84,10,0.08,106,0.84,36,0.28,36,0.28, -   ,0,72,0.57,2,0.02,27,0.21
18,Midland,238,WARD,Economically Disadvantaged,68,68,1,52,0.77,14,0.21,55,0.81,6,0.09,13,0.19, -   ,0,19,0.28, -   ,0,4,0.06
18,Midland,248,WINKLER,Not Economically Disadvantaged,59,56,0.95,48,0.81,5,0.08,47,0.8,19,0.32,21,0.36, -   ,0,40,0.68,1,0.02,16,0.27
18,Midland,248,WINKLER,Economically Disadvantaged,60,57,0.95,43,0.72,10,0.17,30,0.5,3,0.05,14,0.23, -   ,0,17,0.28,1,0.02,2,0.03
19,El Paso,999,El Paso&Hudsp,Not Economically Disadvantaged,3228,2964,0.92,2544,0.79,346,0.11,2421,0.75,975,0.3,1137,0.35, -   ,0,2112,0.65,201,0.06,794,0.25
19,El Paso,999,El Paso&Hudsp,Economically Disadvantaged,8720,8102,0.93,6406,0.74,1547,0.18,5456,0.63,1218,0.14,3066,0.35, -   ,0,4284,0.49,552,0.06,1110,0.13
20,San Antonio,7,ATASCOSA,Not Economically Disadvantaged,237,229,0.97,202,0.85,17,0.07,183,0.77,70,0.3,86,0.36, -   ,0,156,0.66,17,0.07,66,0.28
20,San Antonio,7,ATASCOSA,Economically Disadvantaged,379,359,0.95,287,0.76,63,0.17,232,0.61,36,0.1,85,0.22, -   ,0,121,0.32,14,0.04,28,0.07
20,San Antonio,10,BANDERA,Not Economically Disadvantaged,168,162,0.96,136,0.81,21,0.13,129,0.77,43,0.26,48,0.29, -   ,0,91,0.54,9,0.05,40,0.24
20,San Antonio,10,BANDERA,Economically Disadvantaged,109,100,0.92,59,0.54,28,0.26,52,0.48,12,0.11,20,0.18, -   ,0,32,0.29,6,0.06,6,0.06
20,San Antonio,15,BEXAR,Not Economically Disadvantaged,8204,7584,0.92,6391,0.78,977,0.12,6158,0.75,2470,0.3,2903,0.35, -   ,0,5373,0.66,515,0.06,2241,0.27
20,San Antonio,15,BEXAR,Economically Disadvantaged,11726,10856,0.93,7857,0.67,2776,0.24,6586,0.56,1063,0.09,3674,0.31, -   ,0,4737,0.4,676,0.06,970,0.08
20,San Antonio,64,DIMMIT,Not Economically Disadvantaged,63,55,0.87,37,0.59,13,0.21,27,0.43,8,0.13,17,0.27, -   ,0,25,0.4,2,0.03,9,0.14
20,San Antonio,64,DIMMIT,Economically Disadvantaged,110,101,0.92,77,0.7,21,0.19,66,0.6,15,0.14,35,0.32, -   ,0,50,0.46,2,0.02,19,0.17
20,San Antonio,82,FRIO,Not Economically Disadvantaged,48,47,0.98,44,0.92, -   ,0,39,0.81,13,0.27,16,0.33, -   ,0,29,0.6,1,0.02,16,0.33
20,San Antonio,82,FRIO,Economically Disadvantaged,194,177,0.91,132,0.68,46,0.24,96,0.5,11,0.06,33,0.17, -   ,0,44,0.23,4,0.02,11,0.06
20,San Antonio,130,KENDALL,Not Economically Disadvantaged,384,365,0.95,352,0.92,8,0.02,350,0.91,194,0.51,106,0.28, -   ,0,300,0.78,19,0.05,167,0.44
20,San Antonio,130,KENDALL,Economically Disadvantaged,53,50,0.94,40,0.76,6,0.11,36,0.68,9,0.17,11,0.21, -   ,0,20,0.38,2,0.04,6,0.11
20,San Antonio,133,KERR,Not Economically Disadvantaged,283,264,0.93,231,0.82,21,0.07,213,0.75,111,0.39,58,0.21, -   ,0,169,0.6,14,0.05,71,0.25
20,San Antonio,133,KERR,Economically Disadvantaged,237,227,0.96,170,0.72,39,0.17,127,0.54,32,0.14,33,0.14, -   ,0,65,0.27,9,0.04,18,0.08
20,San Antonio,136,KINNEY,Not Economically Disadvantaged,20,19,0.95,18,0.9, -   ,0,17,0.85,8,0.4,7,0.35, -   ,0,15,0.75,1,0.05,6,0.3
20,San Antonio,136,KINNEY,Economically Disadvantaged,28,27,0.96,24,0.86,2,0.07,18,0.64,3,0.11,6,0.21, -   ,0,9,0.32,1,0.04,3,0.11
20,San Antonio,142,LA SALLE,Not Economically Disadvantaged,24,24,1,23,0.96,1,0.04,22,0.92,13,0.54,7,0.29, -   ,0,20,0.83,1,0.04,13,0.54
20,San Antonio,142,LA SALLE,Economically Disadvantaged,73,71,0.97,47,0.64,21,0.29,44,0.6,5,0.07,12,0.16, -   ,0,17,0.23, -   ,0,4,0.05
20,San Antonio,159,MAVERICK,Not Economically Disadvantaged,86,81,0.94,78,0.91,4,0.05,75,0.87,35,0.41,34,0.4, -   ,0,69,0.8,4,0.05,39,0.45
20,San Antonio,159,MAVERICK,Economically Disadvantaged,830,771,0.93,635,0.77,117,0.14,555,0.67,131,0.16,332,0.4, -   ,0,463,0.56,45,0.05,167,0.2
20,San Antonio,163,MEDINA,Not Economically Disadvantaged,338,322,0.95,294,0.87,20,0.06,269,0.8,111,0.33,118,0.35, -   ,0,229,0.68,16,0.05,109,0.32
20,San Antonio,163,MEDINA,Economically Disadvantaged,337,305,0.91,236,0.7,63,0.19,177,0.53,24,0.07,65,0.19, -   ,0,89,0.26,7,0.02,15,0.04
20,San Antonio,193,REAL,Not Economically Disadvantaged,10,10,1,7,0.7, -   ,0,7,0.7,3,0.3,3,0.3, -   ,0,6,0.6, -   ,0,2,0.2
20,San Antonio,193,REAL,Economically Disadvantaged,17,16,0.94,15,0.88,2,0.12,9,0.53,1,0.06,8,0.47, -   ,0,9,0.53,2,0.12,1,0.06
20,San Antonio,232,UVALDE,Not Economically Disadvantaged,149,145,0.97,135,0.91,9,0.06,116,0.78,39,0.26,67,0.45, -   ,0,106,0.71,7,0.05,44,0.3
20,San Antonio,232,UVALDE,Economically Disadvantaged,338,295,0.87,250,0.74,53,0.16,163,0.48,23,0.07,131,0.39, -   ,0,154,0.46,40,0.12,42,0.12
20,San Antonio,247,WILSON,Not Economically Disadvantaged,361,351,0.97,325,0.9,18,0.05,317,0.88,99,0.27,156,0.43, -   ,0,255,0.71,9,0.02,126,0.35
20,San Antonio,247,WILSON,Economically Disadvantaged,223,214,0.96,166,0.74,40,0.18,151,0.68,17,0.08,76,0.34, -   ,0,93,0.42,5,0.02,21,0.09
20,San Antonio,254,ZAVALA,Not Economically Disadvantaged,20,19,0.95,19,0.95, -   ,0,15,0.75,6,0.3,11,0.55, -   ,0,17,0.85,3,0.15,4,0.2
20,San Antonio,254,ZAVALA,Economically Disadvantaged,153,145,0.95,117,0.77,25,0.16,85,0.56,11,0.07,56,0.37, -   ,0,67,0.44,6,0.04,28,0.18
,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: THECB, TEA, and NSC (National Student Clearinghouse), 12/05/2013",,,,,,,,,,,,,,,,,,,,,,,,,
"Out-of-state graduate total not shown, because current NSC data collection extends only into 2006.",,,,,,,,,,,,,,,,,,,,,,,,,
