Region Code,TEA Region,County Number,County Name,economic_status,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_per,total_degrees,total_degrees_percent
20,San Antonio,130,KENDALL,Not Economically Disadvantaged,427,412,0.96,399,0.93,3,0.01,387,0.91,196,0.46,108,0.25,304,0.71,13,0.03,194,0.45
20,San Antonio,130,KENDALL,Economically Disadvantaged,81,74,0.91,64,0.79,7,0.09,62,0.77,6,0.07,27,0.33,33,0.41, -   ,0.00,10,0.12
20,San Antonio,133,KERR,Not Economically Disadvantaged,268,248,0.93,237,0.88,17,0.06,229,0.85,106,0.40,48,0.18,154,0.57,12,0.04,95,0.35
20,San Antonio,133,KERR,Economically Disadvantaged,238,216,0.91,181,0.76,36,0.15,165,0.69,33,0.14,30,0.13,63,0.26,2,0.01,23,0.10
20,San Antonio,136,KINNEY,Not Economically Disadvantaged,9,9,1.00,9,1.00, -   ,0.00,7,0.78,3,0.33,5,0.56,8,0.89,1,0.11,2,0.22
20,San Antonio,136,KINNEY,Economically Disadvantaged,21,18,0.86,15,0.71,2,0.10,17,0.81,2,0.10,8,0.38,10,0.48, -   ,0.00,5,0.24
20,San Antonio,142,LA SALLE,Not Economically Disadvantaged,26,25,0.96,23,0.88,2,0.08,23,0.88,9,0.35,10,0.38,19,0.73, -   ,0.00,12,0.46
20,San Antonio,142,LA SALLE,Economically Disadvantaged,61,56,0.92,48,0.79,12,0.20,49,0.80,8,0.13,17,0.28,25,0.41, -   ,0.00,6,0.10
20,San Antonio,159,MAVERICK,Not Economically Disadvantaged,141,134,0.95,128,0.91,6,0.04,126,0.89,42,0.30,64,0.45,106,0.75,2,0.01,58,0.41
20,San Antonio,159,MAVERICK,Economically Disadvantaged,913,865,0.95,753,0.82,104,0.11,708,0.78,167,0.18,363,0.40,530,0.58,22,0.02,247,0.27
20,San Antonio,163,MEDINA,Not Economically Disadvantaged,342,327,0.96,319,0.93,9,0.03,303,0.89,137,0.40,91,0.27,228,0.67,7,0.02,140,0.41
20,San Antonio,163,MEDINA,Economically Disadvantaged,316,299,0.95,247,0.78,34,0.11,217,0.69,27,0.09,85,0.27,112,0.35,6,0.02,32,0.10
20,San Antonio,193,REAL,Not Economically Disadvantaged,9,9,1.00,8,0.89, -   ,0.00,7,0.78,2,0.22,3,0.33,5,0.56,1,0.11,2,0.22
20,San Antonio,193,REAL,Economically Disadvantaged,18,18,1.00,15,0.83,2,0.11,15,0.83,1,0.06,9,0.50,10,0.56, -   ,0.00,1,0.06
20,San Antonio,232,UVALDE,Not Economically Disadvantaged,155,151,0.97,141,0.91,5,0.03,131,0.85,48,0.31,76,0.49,124,0.80,9,0.06,64,0.41
20,San Antonio,232,UVALDE,Economically Disadvantaged,260,246,0.95,216,0.83,29,0.11,202,0.78,15,0.06,123,0.47,138,0.53,6,0.02,55,0.21
20,San Antonio,247,WILSON,Not Economically Disadvantaged,391,381,0.97,356,0.91,19,0.05,348,0.89,152,0.39,128,0.33,280,0.72,6,0.02,180,0.46
20,San Antonio,247,WILSON,Economically Disadvantaged,243,235,0.97,187,0.77,37,0.15,189,0.78,38,0.16,56,0.23,94,0.39,6,0.02,32,0.13
20,San Antonio,254,ZAVALA,Not Economically Disadvantaged,28,27,0.96,25,0.89,2,0.07,24,0.86,9,0.32,14,0.50,23,0.82, -   ,0.00,18,0.64
20,San Antonio,254,ZAVALA,Economically Disadvantaged,169,160,0.95,132,0.78,27,0.16,117,0.69,6,0.04,83,0.49,89,0.53,4,0.02,33,0.20
