Region Code,TEA Region,County Number,County Name,economic_status,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,enrolled_out_of_state,enrolled_out_of_state_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
18,Midland,222,TERRELL,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
18,Midland,231,UPTON,Not Economically Disadvantaged,29,28,0.97,28,0.97,1,0.03,27,0.93,5,0.17,11,0.38,0,0,16,0.55,0,0,7,0.24
18,Midland,231,UPTON,Economically Disadvantaged,35,34,0.97,32,0.91,1,0.03,31,0.89,11,0.31,12,0.34,0,0,23,0.66,1,0.03,7,0.20
18,Midland,238,WARD,Not Economically Disadvantaged,88,83,0.94,76,0.86,7,0.08,71,0.81,24,0.27,28,0.32,0,0,52,0.59,2,0.02,28,0.32
18,Midland,238,WARD,Economically Disadvantaged,75,72,0.96,61,0.81,9,0.12,61,0.81,6,0.08,20,0.27,0,0,26,0.35,0,0,8,0.11
18,Midland,248,WINKLER,Not Economically Disadvantaged,65,62,0.95,54,0.83,6,0.09,48,0.74,18,0.28,19,0.29,0,0,37,0.57,1,0.02,14,0.22
18,Midland,248,WINKLER,Economically Disadvantaged,63,59,0.94,48,0.76,8,0.13,47,0.75,10,0.16,13,0.21,0,0,23,0.37,0,0,6,0.10
19,El Paso,999,El Paso&Hudsp,Not Economically Disadvantaged,3358,3109,0.93,2654,0.79,379,0.11,2508,0.75,1017,0.30,1180,0.35,0,0,2197,0.65,229,0.07,854,0.25
19,El Paso,999,El Paso&Hudsp,Economically Disadvantaged,9102,8505,0.93,6564,0.72,1762,0.19,5944,0.65,1352,0.15,3299,0.36,0,0,4651,0.51,565,0.06,1223,0.13
20,San Antonio,7,ATASCOSA,Not Economically Disadvantaged,282,269,0.95,252,0.89,10,0.04,230,0.82,92,0.33,101,0.36,0,0,193,0.68,11,0.04,90,0.32
20,San Antonio,7,ATASCOSA,Economically Disadvantaged,402,383,0.95,314,0.78,57,0.14,268,0.67,25,0.06,106,0.26,0,0,131,0.33,8,0.02,35,0.09
20,San Antonio,10,BANDERA,Not Economically Disadvantaged,164,155,0.95,147,0.90,7,0.04,139,0.85,59,0.36,44,0.27,0,0,103,0.63,6,0.04,52,0.32
20,San Antonio,10,BANDERA,Economically Disadvantaged,90,78,0.87,62,0.69,18,0.20,48,0.53,13,0.14,16,0.18,0,0,29,0.32,5,0.06,8,0.09
20,San Antonio,15,BEXAR,Not Economically Disadvantaged,8468,7855,0.93,6651,0.79,1052,0.12,6408,0.76,2613,0.31,3037,0.36,0,0,5650,0.67,509,0.06,2466,0.29
20,San Antonio,15,BEXAR,Economically Disadvantaged,12208,11325,0.93,8060,0.66,2987,0.25,6954,0.57,1132,0.09,3964,0.33,0,0,5096,0.42,709,0.06,1051,0.09
20,San Antonio,64,DIMMIT,Not Economically Disadvantaged,91,84,0.92,72,0.79,10,0.11,61,0.67,21,0.23,28,0.31,0,0,49,0.54,6,0.07,20,0.22
20,San Antonio,64,DIMMIT,Economically Disadvantaged,111,101,0.91,84,0.76,18,0.16,76,0.69,15,0.14,37,0.33,0,0,52,0.47,5,0.05,20,0.18
20,San Antonio,82,FRIO,Not Economically Disadvantaged,44,43,0.98,38,0.86,5,0.11,34,0.77,15,0.34,14,0.32,0,0,29,0.66,2,0.05,10,0.23
20,San Antonio,82,FRIO,Economically Disadvantaged,178,163,0.92,134,0.75,20,0.11,98,0.55,24,0.14,45,0.25,0,0,69,0.39,9,0.05,21,0.12
20,San Antonio,130,KENDALL,Not Economically Disadvantaged,375,357,0.95,345,0.92,6,0.02,333,0.89,197,0.53,93,0.25,0,0,290,0.77,14,0.04,175,0.47
20,San Antonio,130,KENDALL,Economically Disadvantaged,73,65,0.89,58,0.80,4,0.05,49,0.67,4,0.05,16,0.22,0,0,20,0.27,5,0.07,6,0.08
20,San Antonio,133,KERR,Not Economically Disadvantaged,315,290,0.92,258,0.82,25,0.08,245,0.78,140,0.44,62,0.20,0,0,202,0.64,15,0.05,93,0.30
20,San Antonio,133,KERR,Economically Disadvantaged,281,256,0.91,209,0.74,45,0.16,164,0.58,45,0.16,37,0.13,0,0,82,0.29,5,0.02,28,0.10
20,San Antonio,136,KINNEY,Not Economically Disadvantaged,17,16,0.94,16,0.94,0,0,13,0.77,9,0.53,0,0,0,0,9,0.53,1,0.06,5,0.29
20,San Antonio,136,KINNEY,Economically Disadvantaged,31,28,0.90,26,0.84,3,0.10,24,0.77,1,0.03,10,0.32,0,0,11,0.36,0,0,4,0.13
20,San Antonio,142,LA SALLE,Not Economically Disadvantaged,18,17,0.94,15,0.83,2,0.11,15,0.83,7,0.39,6,0.33,0,0,13,0.72,0,0,5,0.28
20,San Antonio,142,LA SALLE,Economically Disadvantaged,73,69,0.95,51,0.70,19,0.26,50,0.69,11,0.15,15,0.21,0,0,26,0.36,1,0.01,9,0.12
20,San Antonio,159,MAVERICK,Not Economically Disadvantaged,72,72,1.00,71,0.99,0,0,60,0.83,26,0.36,27,0.38,0,0,53,0.74,2,0.03,28,0.39
20,San Antonio,159,MAVERICK,Economically Disadvantaged,888,821,0.93,733,0.83,69,0.08,597,0.67,127,0.14,354,0.40,0,0,481,0.54,31,0.03,186,0.21
20,San Antonio,163,MEDINA,Not Economically Disadvantaged,325,313,0.96,285,0.88,18,0.06,275,0.85,103,0.32,117,0.36,0,0,220,0.68,10,0.03,103,0.32
20,San Antonio,163,MEDINA,Economically Disadvantaged,386,359,0.93,287,0.74,70,0.18,260,0.67,29,0.08,104,0.27,0,0,133,0.35,9,0.02,31,0.08
20,San Antonio,193,REAL,Not Economically Disadvantaged,11,10,0.91,8,0.73,1,0.09,9,0.82,7,0.64,0,0,0,0,7,0.64,0,0,2,0.18
20,San Antonio,193,REAL,Economically Disadvantaged,22,19,0.86,19,0.86,1,0.05,12,0.55,5,0.23,7,0.32,0,0,12,0.55,3,0.14,1,0.05
20,San Antonio,232,UVALDE,Not Economically Disadvantaged,132,127,0.96,123,0.93,3,0.02,106,0.80,33,0.25,69,0.52,0,0,102,0.77,7,0.05,45,0.34
20,San Antonio,232,UVALDE,Economically Disadvantaged,330,316,0.96,261,0.79,46,0.14,204,0.62,19,0.06,146,0.44,0,0,165,0.50,26,0.08,54,0.16
20,San Antonio,247,WILSON,Not Economically Disadvantaged,382,370,0.97,347,0.91,24,0.06,333,0.87,120,0.31,156,0.41,0,0,276,0.72,15,0.04,135,0.35
20,San Antonio,247,WILSON,Economically Disadvantaged,241,229,0.95,186,0.77,35,0.15,154,0.64,18,0.07,75,0.31,0,0,93,0.39,9,0.04,23,0.10
20,San Antonio,254,ZAVALA,Not Economically Disadvantaged,22,22,1.00,22,1.00,0,0,18,0.82,5,0.23,11,0.50,0,0,16,0.73,0,0,5,0.23
20,San Antonio,254,ZAVALA,Economically Disadvantaged,170,159,0.94,129,0.76,20,0.12,102,0.60,8,0.05,66,0.39,0,0,74,0.44,6,0.04,24,0.14
